ID_DEPENDENCIA_ADM,PROFICIENCIA_MT,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q027,TX_RESP_Q051,'CLASSIFICADOR IDEB'
3,-1.916.612,1,?,A,'ACIMA DA M?DIA '
3,-1.092.389,1,A,B,'ACIMA DA M?DIA '
3,-0.786473,1,A,B,'ACIMA DA M?DIA '
3,-2.217.638,1,A,A,'ACIMA DA M?DIA '
3,-0.544648,1,A,C,'ACIMA DA M?DIA '
3,-0.855497,1,A,C,'ACIMA DA M?DIA '
3,-1.007.684,1,A,A,'ACIMA DA M?DIA '
3,-110.715,1,A,B,'ACIMA DA M?DIA '
3,-0.700999,1,A,B,'ACIMA DA M?DIA '
3,-0.248967,1,A,B,'ACIMA DA M?DIA '
3,0.482661,1,A,?,'ACIMA DA M?DIA '
3,0.349771,1,A,B,'ACIMA DA M?DIA '
3,-0.933378,1,A,A,'ACIMA DA M?DIA '
3,-1.154.403,1,A,D,'ACIMA DA M?DIA '
3,-0.27656,1,A,B,'ACIMA DA M?DIA '
3,-0.453252,1,A,B,'ACIMA DA M?DIA '
3,-1.667.116,1,A,B,'ACIMA DA M?DIA '
3,-0.306287,1,A,B,'ACIMA DA M?DIA '
3,-0.939386,1,A,A,'ACIMA DA M?DIA '
3,-1.373.842,1,B,D,'ACIMA DA M?DIA '
3,-1.822.325,1,A,D,'ACIMA DA M?DIA '
3,0.114138,1,A,D,'ACIMA DA M?DIA '
3,-0.616288,1,A,A,'ACIMA DA M?DIA '
3,-0.184471,1,A,A,'ACIMA DA M?DIA '
3,0.375932,1,A,B,'ACIMA DA M?DIA '
3,-0.454064,1,A,A,'ACIMA DA M?DIA '
3,-0.523326,1,A,C,'ACIMA DA M?DIA '
3,-0.873325,1,A,B,'ACIMA DA M?DIA '
3,-0.570017,1,A,C,'ACIMA DA M?DIA '
3,-1.421.168,1,A,D,'ACIMA DA M?DIA '
3,-0.457181,1,A,D,'ACIMA DA M?DIA '
3,-1.820.462,1,A,A,'ACIMA DA M?DIA '
3,-194.123,1,A,A,'ACIMA DA M?DIA '
3,-1.483.084,1,A,B,'ACIMA DA M?DIA '
3,0.308038,1,A,B,'ACIMA DA M?DIA '
3,0.11632,1,A,A,'ACIMA DA M?DIA '
3,-1.737.163,1,A,A,'ACIMA DA M?DIA '
3,-0.871285,1,A,A,'ACIMA DA M?DIA '
3,-0.17632,1,A,C,'ACIMA DA M?DIA '
3,-0.083095,1,A,D,'ACIMA DA M?DIA '
3,0.078506,1,A,B,'ACIMA DA M?DIA '
3,-0.785861,1,A,A,'ACIMA DA M?DIA '
3,-0.825902,1,A,A,'ACIMA DA M?DIA '
3,0.253542,1,A,B,'ACIMA DA M?DIA '
3,0.114909,1,A,B,'ACIMA DA M?DIA '
3,-1.528.039,1,A,A,'ACIMA DA M?DIA '
3,0.377456,1,A,B,'ACIMA DA M?DIA '
3,-0.28405,1,A,B,'ACIMA DA M?DIA '
3,0.039118,1,A,B,'ACIMA DA M?DIA '
3,-1.240.502,1,A,B,'ACIMA DA M?DIA '
3,-0.270502,1,A,B,'ACIMA DA M?DIA '
3,-0.251711,1,A,B,'ACIMA DA M?DIA '
3,-0.708545,1,A,D,'ACIMA DA M?DIA '
3,-0.08948,1,A,A,'ACIMA DA M?DIA '
3,-0.446727,1,A,B,'ACIMA DA M?DIA '
3,-0.947814,1,A,A,'ACIMA DA M?DIA '
3,0.52038,1,A,B,'ACIMA DA M?DIA '
3,-0.635379,1,A,C,'ACIMA DA M?DIA '
3,-117.703,1,A,A,'ACIMA DA M?DIA '
3,-1.907.639,1,A,A,'ACIMA DA M?DIA '
3,0.109302,1,A,A,'ACIMA DA M?DIA '
3,0.139372,1,A,B,'ACIMA DA M?DIA '
3,-0.713767,1,A,A,'ACIMA DA M?DIA '
3,-0.512667,1,A,A,'ACIMA DA M?DIA '
3,0.140274,1,A,B,'ACIMA DA M?DIA '
3,-0.836569,1,A,C,'ACIMA DA M?DIA '
3,-0.503901,1,A,B,'ACIMA DA M?DIA '
3,-0.305631,1,A,B,'ACIMA DA M?DIA '
3,-1.164.487,1,A,B,'ACIMA DA M?DIA '
3,0.871766,1,A,C,'ACIMA DA M?DIA '
3,-1.367.739,1,?,B,'ACIMA DA M?DIA '
3,0.117137,1,A,B,'ACIMA DA M?DIA '
3,-1.011.116,1,A,B,'ACIMA DA M?DIA '
3,-1.148.582,1,A,B,'ACIMA DA M?DIA '
3,-0.303438,1,?,?,'ACIMA DA M?DIA '
3,-0.246477,1,A,A,'ACIMA DA M?DIA '
3,-0.618386,1,A,A,'ACIMA DA M?DIA '
3,0.134842,1,A,A,'ACIMA DA M?DIA '
3,-1.765.638,1,A,B,'ACIMA DA M?DIA '
3,0.182751,1,A,B,'ACIMA DA M?DIA '
3,-0.241093,1,A,B,'ACIMA DA M?DIA '
3,-0.596315,1,A,B,'ACIMA DA M?DIA '
3,-102.001,1,A,B,'ACIMA DA M?DIA '
3,-0.597634,1,A,B,'ACIMA DA M?DIA '
3,-0.0796,1,A,B,'ACIMA DA M?DIA '
3,0.50197,1,A,C,'ACIMA DA M?DIA '
3,-0.397218,1,B,B,'ACIMA DA M?DIA '
3,-1.034.305,1,A,A,'ACIMA DA M?DIA '
3,-0.855793,1,A,B,'ACIMA DA M?DIA '
3,-0.325207,1,A,C,'ACIMA DA M?DIA '
3,-2.083.062,1,?,?,'ACIMA DA M?DIA '
3,-0.554719,1,A,B,'ACIMA DA M?DIA '
3,-1.366.606,1,A,A,'ACIMA DA M?DIA '
3,-1.543.817,1,A,A,'ACIMA DA M?DIA '
3,-2.289.011,1,A,A,'ACIMA DA M?DIA '
3,-1.232.668,1,A,C,'ACIMA DA M?DIA '
3,-0.811574,1,A,A,'ACIMA DA M?DIA '
3,0.153656,1,A,A,'ACIMA DA M?DIA '
3,-0.802493,1,A,B,'ACIMA DA M?DIA '
3,1.369.621,1,A,C,'ACIMA DA M?DIA '
3,-1.556.337,1,A,B,'ACIMA DA M?DIA '
3,-0.510809,1,A,B,'ACIMA DA M?DIA '
3,-0.850505,1,A,A,'ACIMA DA M?DIA '
3,-0.304088,1,A,B,'ACIMA DA M?DIA '
3,-1.361.409,1,A,A,'ACIMA DA M?DIA '
3,-1.356.592,1,A,C,'ACIMA DA M?DIA '
3,-0.855106,1,A,A,'ACIMA DA M?DIA '
3,-1.229.718,1,A,A,'ACIMA DA M?DIA '
3,0.049672,1,A,B,'ACIMA DA M?DIA '
3,-0.167837,1,A,C,'ACIMA DA M?DIA '
3,-1.045.909,1,A,A,'ACIMA DA M?DIA '
3,-0.384071,1,A,B,'ACIMA DA M?DIA '
3,-1.119.253,1,A,B,'ACIMA DA M?DIA '
3,-0.58721,1,?,?,'ACIMA DA M?DIA '
3,-1.099.224,1,A,B,'ACIMA DA M?DIA '
3,-0.027427,1,A,B,'ACIMA DA M?DIA '
3,-0.412409,1,A,A,'ACIMA DA M?DIA '
3,0.105891,1,A,B,'ACIMA DA M?DIA '
3,-1.143.242,1,A,B,'ACIMA DA M?DIA '
3,0.056776,1,A,A,'ACIMA DA M?DIA '
3,0.072886,1,A,C,'ACIMA DA M?DIA '
3,-0.108588,1,A,C,'ACIMA DA M?DIA '
3,-0.992204,1,A,B,'ACIMA DA M?DIA '
3,-1.281.039,1,B,A,'ACIMA DA M?DIA '
3,-0.029246,1,A,A,'ACIMA DA M?DIA '
3,-0.901981,1,?,B,'ACIMA DA M?DIA '
3,-0.839529,1,A,B,'ACIMA DA M?DIA '
3,-1.404.322,1,A,A,'ACIMA DA M?DIA '
3,-0.339999,1,A,C,'ACIMA DA M?DIA '
3,-0.919659,1,A,B,'ACIMA DA M?DIA '
3,-140.319,1,B,D,'ACIMA DA M?DIA '
3,-1.508.453,1,A,A,'ACIMA DA M?DIA '
3,1.118.998,1,A,C,'ACIMA DA M?DIA '
3,-0.336634,1,A,C,'ACIMA DA M?DIA '
3,-1.413.503,1,A,A,'ACIMA DA M?DIA '
3,-0.628947,1,A,B,'ACIMA DA M?DIA '
3,-1.258.483,1,A,A,'ACIMA DA M?DIA '
3,-0.581874,1,A,A,'ACIMA DA M?DIA '
3,0.276499,1,A,C,'ACIMA DA M?DIA '
3,-1.816.956,1,A,C,'ACIMA DA M?DIA '
3,-113.854,1,?,A,'ACIMA DA M?DIA '
3,-0.984936,1,A,B,'ACIMA DA M?DIA '
3,-1.534.403,1,A,A,'ACIMA DA M?DIA '
3,-0.331749,1,A,B,'ACIMA DA M?DIA '
3,0.542662,1,A,C,'ACIMA DA M?DIA '
3,0.126087,1,A,B,'ACIMA DA M?DIA '
3,0.544637,1,A,D,'ACIMA DA M?DIA '
3,-0.984276,1,A,B,'ACIMA DA M?DIA '
3,-0.255919,1,A,A,'ACIMA DA M?DIA '
3,-0.451331,1,A,B,'ACIMA DA M?DIA '
3,-1.202.534,1,A,A,'ACIMA DA M?DIA '
3,-0.487544,1,?,A,'ACIMA DA M?DIA '
3,-105.882,1,A,A,'ACIMA DA M?DIA '
3,-0.646568,1,A,C,'ACIMA DA M?DIA '
3,-0.384957,1,A,B,'ACIMA DA M?DIA '
3,-0.238913,1,A,C,'ACIMA DA M?DIA '
3,-1.430.089,1,A,B,'ACIMA DA M?DIA '
3,-0.405759,1,A,B,'ACIMA DA M?DIA '
3,0.419609,1,A,C,'ACIMA DA M?DIA '
3,-0.224813,1,A,C,'ACIMA DA M?DIA '
3,-1.538.754,1,A,A,'ACIMA DA M?DIA '
3,-1.034.892,1,A,C,'ACIMA DA M?DIA '
3,0.142252,1,A,B,'ACIMA DA M?DIA '
3,0.2678,1,A,B,'ACIMA DA M?DIA '
3,-1.032.403,1,A,A,'ACIMA DA M?DIA '
3,-1.289.638,1,A,A,'ACIMA DA M?DIA '
3,0.133195,1,A,B,'ACIMA DA M?DIA '
3,-0.452308,1,A,B,'ACIMA DA M?DIA '
3,-172.397,1,A,C,'ACIMA DA M?DIA '
3,-1.541.223,1,A,A,'ACIMA DA M?DIA '
3,-0.724164,1,A,C,'ACIMA DA M?DIA '
3,-1.138.334,1,A,?,'ACIMA DA M?DIA '
3,-0.596429,1,A,B,'ACIMA DA M?DIA '
3,-0.116672,1,A,C,'ACIMA DA M?DIA '
3,0.543764,1,A,C,'ACIMA DA M?DIA '
3,-146.778,1,A,A,'ACIMA DA M?DIA '
3,-0.802909,1,A,A,'ACIMA DA M?DIA '
3,-186.478,1,A,A,'ACIMA DA M?DIA '
3,-0.661835,1,A,B,'ACIMA DA M?DIA '
3,0.06123,1,A,A,'ACIMA DA M?DIA '
3,-0.184541,1,A,B,'ACIMA DA M?DIA '
3,-1.300.241,1,A,A,'ACIMA DA M?DIA '
3,-0.72383,1,A,A,'ACIMA DA M?DIA '
3,-1.041.197,1,A,A,'ACIMA DA M?DIA '
3,0.208639,1,A,A,'ACIMA DA M?DIA '
3,-0.764454,1,A,B,'ACIMA DA M?DIA '
3,-0.556328,1,A,B,'ACIMA DA M?DIA '
3,-1.018.878,1,A,B,'ACIMA DA M?DIA '
3,-1.620.659,1,A,A,'ACIMA DA M?DIA '
3,-1.402.916,1,A,B,'ACIMA DA M?DIA '
3,-0.926165,1,A,B,'ACIMA DA M?DIA '
3,-1.052.652,1,A,B,'ACIMA DA M?DIA '
3,-0.47983,1,A,A,'ACIMA DA M?DIA '
3,-0.571052,1,A,B,'ACIMA DA M?DIA '
3,-0.221484,1,A,A,'ACIMA DA M?DIA '
3,-1.168.253,1,A,A,'ACIMA DA M?DIA '
3,-0.433458,1,A,A,'ACIMA DA M?DIA '
3,-1.660.523,1,A,B,'ACIMA DA M?DIA '
3,-0.264926,1,A,A,'ACIMA DA M?DIA '
3,-0.901103,1,A,B,'ACIMA DA M?DIA '
3,0.566966,1,A,A,'ACIMA DA M?DIA '
3,-151.608,1,A,A,'ACIMA DA M?DIA '
3,-0.125468,1,A,A,'ACIMA DA M?DIA '
3,-0.595041,1,A,A,'ACIMA DA M?DIA '
3,0.167942,1,A,A,'ACIMA DA M?DIA '
3,-1.579.594,1,A,A,'ACIMA DA M?DIA '
3,0.286117,1,A,A,'ACIMA DA M?DIA '
3,-0.155452,1,A,A,'ACIMA DA M?DIA '
3,-0.884068,1,A,A,'ACIMA DA M?DIA '
3,-0.917813,1,A,B,'ACIMA DA M?DIA '
3,-0.990406,1,A,A,'ACIMA DA M?DIA '
3,-0.698251,1,A,A,'ACIMA DA M?DIA '
3,-0.65815,1,A,B,'ACIMA DA M?DIA '
3,-1.777.439,1,A,A,'ACIMA DA M?DIA '
3,0.495333,1,A,C,'ACIMA DA M?DIA '
3,-0.570928,1,A,B,'ACIMA DA M?DIA '
3,-0.995121,1,A,A,'ACIMA DA M?DIA '
3,-1.775.937,1,A,D,'ACIMA DA M?DIA '
3,-0.788049,1,A,A,'ACIMA DA M?DIA '
3,-0.460262,1,B,A,'ACIMA DA M?DIA '
3,-0.520049,1,A,A,'ACIMA DA M?DIA '
3,-0.885754,1,A,A,'ACIMA DA M?DIA '
3,-1.024.163,1,A,A,'ACIMA DA M?DIA '
3,-0.938331,1,A,B,'ACIMA DA M?DIA '
3,-2.046.776,1,A,A,'ACIMA DA M?DIA '
3,-0.946669,1,A,B,'ACIMA DA M?DIA '
3,-1.632.452,1,A,A,'ACIMA DA M?DIA '
3,-0.563176,1,A,B,'ACIMA DA M?DIA '
3,-1.469.795,1,A,B,'ACIMA DA M?DIA '
3,-0.354813,1,A,B,'ACIMA DA M?DIA '
3,-0.228484,1,A,B,'ACIMA DA M?DIA '
3,103.813,1,A,C,'ACIMA DA M?DIA '
3,0.483808,1,A,B,'ACIMA DA M?DIA '
3,-0.617678,1,?,C,'ACIMA DA M?DIA '
3,-1.792.353,1,A,B,'ACIMA DA M?DIA '
3,-0.272941,1,A,B,'ACIMA DA M?DIA '
3,-0.490754,1,A,C,'ACIMA DA M?DIA '
3,-0.625481,1,A,A,'ACIMA DA M?DIA '
3,-0.178274,1,A,C,'ACIMA DA M?DIA '
3,-0.766966,1,A,B,'ACIMA DA M?DIA '
3,-1.534.438,1,A,B,'ACIMA DA M?DIA '
3,-0.619993,1,A,B,'ACIMA DA M?DIA '
3,-1.305.511,1,A,B,'ACIMA DA M?DIA '
3,-0.337826,1,A,C,'ACIMA DA M?DIA '
3,-1.034.028,1,A,B,'ACIMA DA M?DIA '
3,0.557958,1,A,B,'ACIMA DA M?DIA '
3,-0.250562,1,A,C,'ACIMA DA M?DIA '
3,0.7335,1,A,C,'ACIMA DA M?DIA '
3,-1.132.929,1,A,B,'ACIMA DA M?DIA '
3,0.409078,1,A,B,'ACIMA DA M?DIA '
3,-0.292441,1,A,B,'ACIMA DA M?DIA '
3,-1.608.551,1,A,B,'ACIMA DA M?DIA '
3,-0.250849,1,A,C,'ACIMA DA M?DIA '
3,-0.37434,1,A,B,'ACIMA DA M?DIA '
3,-1.360.167,1,?,?,'ACIMA DA M?DIA '
3,-0.73762,1,A,C,'ACIMA DA M?DIA '
3,-1.598.501,1,A,B,'ACIMA DA M?DIA '
3,-131.296,1,A,C,'ACIMA DA M?DIA '
3,-1.791.056,1,A,B,'ACIMA DA M?DIA '
3,-0.040634,1,A,B,'ACIMA DA M?DIA '
3,-106.654,1,A,A,'ACIMA DA M?DIA '
3,-1.295.862,1,A,B,'ACIMA DA M?DIA '
3,-1.498.214,1,A,B,'ACIMA DA M?DIA '
3,-0.098857,1,A,B,'ACIMA DA M?DIA '
3,-0.461066,1,A,B,'ACIMA DA M?DIA '
3,-0.300901,1,A,B,'ACIMA DA M?DIA '
3,-0.372707,1,A,B,'ACIMA DA M?DIA '
3,-0.904796,1,A,B,'ACIMA DA M?DIA '
3,-0.998563,1,A,B,'ACIMA DA M?DIA '
3,-0.660784,1,A,B,'ACIMA DA M?DIA '
3,-0.610925,1,A,C,'ACIMA DA M?DIA '
3,-1.232.237,1,A,D,'ACIMA DA M?DIA '
3,-0.315155,1,A,B,'ACIMA DA M?DIA '
3,-0.532724,1,A,B,'ACIMA DA M?DIA '
3,0.670789,1,A,C,'ACIMA DA M?DIA '
3,-0.513771,1,A,B,'ACIMA DA M?DIA '
3,-1.406.345,1,A,C,'ACIMA DA M?DIA '
3,-0.523704,1,A,B,'ACIMA DA M?DIA '
3,-0.416195,1,A,C,'ACIMA DA M?DIA '
3,-0.458589,1,A,C,'ACIMA DA M?DIA '
3,-0.232075,1,A,C,'ACIMA DA M?DIA '
3,-1.536.129,1,A,C,'ACIMA DA M?DIA '
3,-0.159642,1,A,B,'ACIMA DA M?DIA '
3,-0.394752,1,A,C,'ACIMA DA M?DIA '
3,-0.634327,1,A,B,'ACIMA DA M?DIA '
3,-0.494023,1,A,B,'ACIMA DA M?DIA '
3,-1.943.419,1,B,A,'ACIMA DA M?DIA '
3,-0.82885,1,A,C,'ACIMA DA M?DIA '
3,-0.908192,1,A,A,'ACIMA DA M?DIA '
3,0.48161,1,A,D,'ACIMA DA M?DIA '
3,-1.281.672,1,A,D,'ACIMA DA M?DIA '
3,-1.156.688,1,A,C,'ACIMA DA M?DIA '
3,0.140492,1,A,D,'ACIMA DA M?DIA '
3,0.141953,1,A,D,'ACIMA DA M?DIA '
3,-1.006.855,1,B,D,'ACIMA DA M?DIA '
3,-1.169.407,1,A,B,'ACIMA DA M?DIA '
3,-0.922421,1,A,B,'ACIMA DA M?DIA '
3,-0.20586,1,A,B,'ACIMA DA M?DIA '
3,0.67239,1,A,C,'ACIMA DA M?DIA '
3,-0.882656,1,A,C,'ACIMA DA M?DIA '
3,0.012924,1,A,A,'ACIMA DA M?DIA '
3,-0.62511,1,A,B,'ACIMA DA M?DIA '
3,0.407607,1,A,D,'ACIMA DA M?DIA '
3,-1.639.643,1,A,C,'ACIMA DA M?DIA '
3,-1.584.771,1,A,D,'ACIMA DA M?DIA '
3,-0.00117,1,B,D,'ACIMA DA M?DIA '
3,-0.396218,1,A,C,'ACIMA DA M?DIA '
3,0.568785,1,A,C,'ACIMA DA M?DIA '
3,-0.810723,1,A,D,'ACIMA DA M?DIA '
3,0.130061,1,A,D,'ACIMA DA M?DIA '
3,0.557764,1,A,D,'ACIMA DA M?DIA '
3,-1.180.093,1,A,D,'ACIMA DA M?DIA '
3,-0.474076,1,A,A,'ACIMA DA M?DIA '
3,0.950619,1,A,D,'ACIMA DA M?DIA '
3,0.034539,1,A,C,'ACIMA DA M?DIA '
3,-1.166.269,1,A,D,'ACIMA DA M?DIA '
3,-1.656.028,1,A,D,'ACIMA DA M?DIA '
3,-0.184461,1,A,D,'ACIMA DA M?DIA '
3,-0.174759,1,A,C,'ACIMA DA M?DIA '
3,-0.2009,1,A,D,'ACIMA DA M?DIA '
3,1.704.382,1,A,D,'ACIMA DA M?DIA '
3,0.512974,1,A,D,'ACIMA DA M?DIA '
3,-0.860372,1,A,D,'ACIMA DA M?DIA '
3,0.857765,1,A,D,'ACIMA DA M?DIA '
3,-117.791,1,A,D,'ACIMA DA M?DIA '
3,-0.044878,1,A,D,'ACIMA DA M?DIA '
3,0.153035,1,A,D,'ACIMA DA M?DIA '
3,-0.194871,1,A,D,'ACIMA DA M?DIA '
3,-0.075238,1,A,D,'ACIMA DA M?DIA '
3,-0.935718,1,A,D,'ACIMA DA M?DIA '
3,-1.033.045,1,A,D,'ACIMA DA M?DIA '
3,-1.248.482,1,A,D,'ACIMA DA M?DIA '
3,-1.824.505,1,A,D,'ACIMA DA M?DIA '
3,-0.7605,1,A,D,'ACIMA DA M?DIA '
3,0.085951,1,A,D,'ACIMA DA M?DIA '
3,-1.201.383,1,A,D,'ACIMA DA M?DIA '
3,-1.030.897,1,A,D,'ACIMA DA M?DIA '
3,-0.262146,1,A,D,'ACIMA DA M?DIA '
3,-0.78381,1,A,D,'ACIMA DA M?DIA '
3,-0.992642,1,A,D,'ACIMA DA M?DIA '
3,-0.964165,1,A,D,'ACIMA DA M?DIA '
3,-0.476294,1,A,D,'ACIMA DA M?DIA '
3,0.407558,1,A,D,'ACIMA DA M?DIA '
3,-0.714392,1,A,C,'ACIMA DA M?DIA '
3,0.351969,1,A,D,'ACIMA DA M?DIA '
3,-0.603339,1,A,C,'ACIMA DA M?DIA '
3,0.453641,1,A,D,'ACIMA DA M?DIA '
3,-1.902.259,1,A,D,'ACIMA DA M?DIA '
3,0.020072,1,A,D,'ACIMA DA M?DIA '
3,-1.221.955,1,A,D,'ACIMA DA M?DIA '
3,0.123565,1,A,D,'ACIMA DA M?DIA '
3,-0.601888,1,A,D,'ACIMA DA M?DIA '
3,-0.150846,1,A,D,'ACIMA DA M?DIA '
3,-0.560943,1,A,D,'ACIMA DA M?DIA '
3,-2.041.772,1,A,D,'ACIMA DA M?DIA '
3,-1.317.276,1,A,D,'ACIMA DA M?DIA '
3,-0.776302,1,A,D,'ACIMA DA M?DIA '
3,0.290925,1,A,D,'ACIMA DA M?DIA '
3,-0.388282,1,A,D,'ACIMA DA M?DIA '
3,-1.258.804,1,A,C,'ACIMA DA M?DIA '
3,1.030.641,1,A,C,'ACIMA DA M?DIA '
3,-0.976941,1,A,D,'ACIMA DA M?DIA '
3,-1.792.353,1,A,D,'ACIMA DA M?DIA '
3,-0.986212,1,A,C,'ACIMA DA M?DIA '
3,-1.006.726,1,A,D,'ACIMA DA M?DIA '
3,1.170.078,1,A,D,'ACIMA DA M?DIA '
3,-1.045.044,1,A,D,'ACIMA DA M?DIA '
3,-1.597.391,1,A,D,'ACIMA DA M?DIA '
3,-0.45621,1,A,D,'ACIMA DA M?DIA '
3,-1.378.713,1,A,B,'ACIMA DA M?DIA '
3,-0.83285,1,A,D,'ACIMA DA M?DIA '
3,-0.63236,1,A,D,'ACIMA DA M?DIA '
3,-1.140.387,1,A,D,'ACIMA DA M?DIA '
3,-0.914193,1,A,D,'ACIMA DA M?DIA '
3,-0.442314,1,A,D,'ACIMA DA M?DIA '
3,0.186985,1,A,D,'ACIMA DA M?DIA '
3,-0.67119,1,A,D,'ACIMA DA M?DIA '
3,-0.170048,1,A,D,'ACIMA DA M?DIA '
3,-0.80536,1,A,D,'ACIMA DA M?DIA '
3,-1.121.191,1,A,D,'ACIMA DA M?DIA '
3,-1.430.733,1,A,B,'ACIMA DA M?DIA '
3,-1.057.399,1,A,D,'ACIMA DA M?DIA '
3,-0.690746,1,A,C,'ACIMA DA M?DIA '
3,-1.083.431,1,A,C,'ACIMA DA M?DIA '
3,-0.625634,1,A,D,'ACIMA DA M?DIA '
3,-0.939507,1,A,B,'ACIMA DA M?DIA '
3,-1.444.298,1,A,B,'ACIMA DA M?DIA '
3,-1.466.212,1,A,A,'ACIMA DA M?DIA '
3,0.418405,1,A,D,'ACIMA DA M?DIA '
3,-1.246.509,1,A,D,'ACIMA DA M?DIA '
3,-1.529.829,1,A,A,'ACIMA DA M?DIA '
3,-0.99089,1,A,C,'ACIMA DA M?DIA '
3,-0.842508,1,A,D,'ACIMA DA M?DIA '
3,-0.705201,1,A,D,'ACIMA DA M?DIA '
3,-1.034.167,1,A,D,'ACIMA DA M?DIA '
3,-0.55014,1,A,C,'ACIMA DA M?DIA '
3,0.603566,1,A,C,'ACIMA DA M?DIA '
3,0.629854,1,A,D,'ACIMA DA M?DIA '
3,-1.078.818,1,A,D,'ACIMA DA M?DIA '
3,-0.783173,1,A,D,'ACIMA DA M?DIA '
3,-0.608316,1,A,B,'ACIMA DA M?DIA '
3,-1.468.889,1,A,C,'ACIMA DA M?DIA '
3,-0.872722,1,A,B,'ACIMA DA M?DIA '
3,-0.366505,1,A,C,'ACIMA DA M?DIA '
3,0.107886,1,A,D,'ACIMA DA M?DIA '
3,-1.755.602,1,A,B,'ACIMA DA M?DIA '
3,-1.018.055,1,A,C,'ACIMA DA M?DIA '
3,0.500902,1,A,C,'ACIMA DA M?DIA '
3,-0.122345,1,A,B,'ACIMA DA M?DIA '
3,-0.529371,1,A,B,'ACIMA DA M?DIA '
3,-0.985671,1,A,A,'ACIMA DA M?DIA '
3,-0.626945,1,A,C,'ACIMA DA M?DIA '
3,0.34461,1,A,D,'ACIMA DA M?DIA '
3,-1.456.293,1,A,B,'ACIMA DA M?DIA '
3,-1.967.468,1,A,D,'ACIMA DA M?DIA '
3,-0.839929,1,A,D,'ACIMA DA M?DIA '
3,1.027.794,1,A,C,'ACIMA DA M?DIA '
3,-0.946833,1,A,C,'ACIMA DA M?DIA '
3,0.760684,1,A,B,'ACIMA DA M?DIA '
3,-2.013.074,1,A,A,'ACIMA DA M?DIA '
3,-1.130.409,1,A,C,'ACIMA DA M?DIA '
3,0.632497,1,A,C,'ACIMA DA M?DIA '
3,-0.334912,1,A,B,'ACIMA DA M?DIA '
3,-1.825.619,1,A,D,'ACIMA DA M?DIA '
3,-0.529531,1,A,C,'ACIMA DA M?DIA '
3,-1.419.395,1,A,C,'ACIMA DA M?DIA '
3,0.739555,1,A,A,'ACIMA DA M?DIA '
3,-0.41154,1,A,B,'ACIMA DA M?DIA '
3,-0.843801,1,A,B,'ACIMA DA M?DIA '
3,-0.195731,1,A,B,'ACIMA DA M?DIA '
3,-0.941508,1,B,C,'ACIMA DA M?DIA '
3,-110.531,1,A,B,'ACIMA DA M?DIA '
3,-0.321286,1,A,B,'ACIMA DA M?DIA '
3,-0.443535,1,A,C,'ACIMA DA M?DIA '
3,-0.705875,1,A,B,'ACIMA DA M?DIA '
3,-1.356.903,1,B,B,'ACIMA DA M?DIA '
3,-0.87362,1,A,B,'ACIMA DA M?DIA '
3,0.198504,1,A,B,'ACIMA DA M?DIA '
3,-1.632.478,1,A,B,'ACIMA DA M?DIA '
