ID_AREA,ID_DEPENDENCIA_ADM,PROFICIENCIA_LP,TX_RESP_Q027,TX_RESP_Q051,'CLASSIFICADOR IDEB'
1,3,-0.805833,A,B,'ACIMA DA M?DIA '
1,3,-0.700625,A,B,'ACIMA DA M?DIA '
1,3,-0.438243,A,C,'ACIMA DA M?DIA '
1,3,0.146521,A,B,'ACIMA DA M?DIA '
1,3,-0.466426,A,B,'ACIMA DA M?DIA '
1,3,0.033022,A,B,'ACIMA DA M?DIA '
1,3,-0.589801,A,C,'ACIMA DA M?DIA '
1,3,-1.775.891,A,B,'ACIMA DA M?DIA '
1,3,-178.965,A,C,'ACIMA DA M?DIA '
1,3,-0.883521,B,B,'ACIMA DA M?DIA '
1,3,-1.276.761,A,B,'ACIMA DA M?DIA '
1,3,-0.76183,A,B,'ACIMA DA M?DIA '
1,3,-0.143305,A,B,'ACIMA DA M?DIA '
1,3,-105.525,A,D,'ACIMA DA M?DIA '
1,3,0.95363,A,A,'ACIMA DA M?DIA '
1,3,0.15891,A,B,'ACIMA DA M?DIA '
1,3,-0.028666,A,B,'ACIMA DA M?DIA '
1,3,-1.814.303,A,B,'ACIMA DA M?DIA '
1,3,-1.493.345,A,B,'ACIMA DA M?DIA '
1,3,-0.055705,A,B,'ACIMA DA M?DIA '
1,3,-1.063.452,A,A,'ACIMA DA M?DIA '
1,3,-1.803.096,B,B,'ACIMA DA M?DIA '
1,3,0.412442,A,B,'ACIMA DA M?DIA '
1,3,-14.242,A,A,'ACIMA DA M?DIA '
1,3,-0.695865,A,A,'ACIMA DA M?DIA '
1,3,-0.305863,A,B,'ACIMA DA M?DIA '
1,3,-1.816.872,A,B,'ACIMA DA M?DIA '
1,3,-0.438144,A,B,'ACIMA DA M?DIA '
1,3,-1.740.587,A,A,'ACIMA DA M?DIA '
1,3,-1.432.588,A,A,'ACIMA DA M?DIA '
1,3,-1.262.005,A,A,'ACIMA DA M?DIA '
1,3,-0.421655,A,B,'ACIMA DA M?DIA '
1,3,-0.241008,A,B,'ACIMA DA M?DIA '
1,3,-1.021.083,A,B,'ACIMA DA M?DIA '
1,3,-0.126531,A,C,'ACIMA DA M?DIA '
1,3,-0.97582,A,A,'ACIMA DA M?DIA '
1,3,0.050932,A,C,'ACIMA DA M?DIA '
1,3,-0.310136,A,C,'ACIMA DA M?DIA '
1,3,-0.78613,A,B,'ACIMA DA M?DIA '
1,3,-0.745743,A,B,'ACIMA DA M?DIA '
1,3,-0.957574,A,B,'ACIMA DA M?DIA '
1,3,-0.15638,A,C,'ACIMA DA M?DIA '
1,3,-1.189.775,A,A,'ACIMA DA M?DIA '
1,3,-0.695009,A,B,'ACIMA DA M?DIA '
1,3,-1.954.501,A,?,'ACIMA DA M?DIA '
1,3,0.442717,A,C,'ACIMA DA M?DIA '
1,3,-0.579598,A,C,'ACIMA DA M?DIA '
1,3,-149.241,A,C,'ACIMA DA M?DIA '
1,3,0.030961,A,C,'ACIMA DA M?DIA '
1,3,-1.071.955,A,C,'ACIMA DA M?DIA '
1,3,0.352785,A,C,'ACIMA DA M?DIA '
1,3,-1.590.859,A,A,'ACIMA DA M?DIA '
1,3,-0.55649,A,B,'ACIMA DA M?DIA '
1,3,-1.328.173,A,B,'ACIMA DA M?DIA '
1,3,-1.679.533,A,B,'ACIMA DA M?DIA '
1,3,-0.015793,A,B,'ACIMA DA M?DIA '
1,3,-0.898695,A,C,'ACIMA DA M?DIA '
1,3,-0.696809,A,C,'ACIMA DA M?DIA '
1,3,-1.069.878,A,B,'ACIMA DA M?DIA '
1,3,-1.487.677,A,B,'ACIMA DA M?DIA '
1,3,-1.552.571,A,A,'ACIMA DA M?DIA '
1,3,-2.030.972,A,A,'ACIMA DA M?DIA '
1,3,-0.37665,A,B,'ACIMA DA M?DIA '
1,3,-0.092501,A,C,'ACIMA DA M?DIA '
1,3,-0.588701,A,C,'ACIMA DA M?DIA '
1,3,-1.757.338,A,A,'ACIMA DA M?DIA '
1,3,0.594697,A,C,'ACIMA DA M?DIA '
1,3,-0.269736,A,B,'ACIMA DA M?DIA '
1,3,-0.157422,A,B,'ACIMA DA M?DIA '
1,3,-0.215582,A,D,'ACIMA DA M?DIA '
1,3,-1.872.952,A,A,'ACIMA DA M?DIA '
1,3,-1.354.586,A,C,'ACIMA DA M?DIA '
1,3,-1.139.084,A,C,'ACIMA DA M?DIA '
1,3,0.996706,A,A,'ACIMA DA M?DIA '
1,3,-1.215.855,A,D,'ACIMA DA M?DIA '
1,3,-0.378535,A,D,'ACIMA DA M?DIA '
1,3,-1.294.052,A,D,'ACIMA DA M?DIA '
1,3,-0.929577,A,A,'ACIMA DA M?DIA '
1,3,-0.698838,A,B,'ACIMA DA M?DIA '
1,3,-1.256.186,A,C,'ACIMA DA M?DIA '
1,3,-0.222246,A,D,'ACIMA DA M?DIA '
1,3,-0.046876,A,B,'ACIMA DA M?DIA '
1,3,-0.394424,A,D,'ACIMA DA M?DIA '
1,3,-0.494245,A,B,'ACIMA DA M?DIA '
1,3,-0.84756,A,D,'ACIMA DA M?DIA '
1,3,-0.3221,A,D,'ACIMA DA M?DIA '
1,3,-0.868324,?,D,'ACIMA DA M?DIA '
1,3,-0.175845,A,D,'ACIMA DA M?DIA '
1,3,-0.21224,A,C,'ACIMA DA M?DIA '
1,3,-0.154533,A,B,'ACIMA DA M?DIA '
1,3,-1.194.995,A,B,'ACIMA DA M?DIA '
1,3,-1.343.895,A,C,'ACIMA DA M?DIA '
1,3,0.595674,A,B,'ACIMA DA M?DIA '
1,3,-0.970482,A,C,'ACIMA DA M?DIA '
1,3,-1.949.928,A,A,'ACIMA DA M?DIA '
1,3,-1.945.172,A,B,'ACIMA DA M?DIA '
1,3,-2.194.059,A,C,'ACIMA DA M?DIA '
1,3,-1.798.246,A,A,'ACIMA DA M?DIA '
1,3,-0.182134,A,D,'ACIMA DA M?DIA '
1,3,-0.767302,A,B,'ACIMA DA M?DIA '
1,3,-0.711548,A,B,'ACIMA DA M?DIA '
1,3,-0.0306,A,D,'ACIMA DA M?DIA '
1,3,-2.162.973,A,A,'ACIMA DA M?DIA '
1,3,-0.508497,A,B,'ACIMA DA M?DIA '
1,3,0.380295,A,D,'ACIMA DA M?DIA '
1,3,-0.666441,A,B,'ACIMA DA M?DIA '
1,3,-0.262578,A,B,'ACIMA DA M?DIA '
1,3,-2.149.372,A,A,'ACIMA DA M?DIA '
1,3,-0.61932,A,B,'ACIMA DA M?DIA '
1,3,-1.373.854,A,B,'ACIMA DA M?DIA '
1,3,-1.730.598,A,C,'ACIMA DA M?DIA '
1,3,-1.114.426,A,D,'ACIMA DA M?DIA '
1,3,0.020609,A,B,'ACIMA DA M?DIA '
1,3,-1.626.393,A,A,'ACIMA DA M?DIA '
1,3,-0.019809,A,D,'ACIMA DA M?DIA '
1,3,-0.598026,A,A,'ACIMA DA M?DIA '
1,3,-1.795.367,A,A,'ACIMA DA M?DIA '
1,3,-0.276543,A,C,'ACIMA DA M?DIA '
1,3,-1.126.291,A,B,'ACIMA DA M?DIA '
1,3,-1.683.778,A,B,'ACIMA DA M?DIA '
1,3,-0.794455,A,B,'ACIMA DA M?DIA '
1,3,-1.126.872,A,A,'ACIMA DA M?DIA '
1,3,-0.309174,A,B,'ACIMA DA M?DIA '
1,3,-2.080.249,A,A,'ACIMA DA M?DIA '
1,3,-0.21197,A,A,'ACIMA DA M?DIA '
1,3,-0.77268,A,B,'ACIMA DA M?DIA '
1,3,-0.019938,A,B,'ACIMA DA M?DIA '
1,3,-0.582669,A,B,'ACIMA DA M?DIA '
1,3,-1.022.447,A,B,'ACIMA DA M?DIA '
1,3,-0.545045,A,A,'ACIMA DA M?DIA '
1,3,-2.069.881,A,C,'ACIMA DA M?DIA '
1,3,-0.032264,A,A,'ACIMA DA M?DIA '
1,3,0.018743,A,B,'ACIMA DA M?DIA '
1,3,-1.520.078,A,B,'ACIMA DA M?DIA '
1,3,-0.918239,A,B,'ACIMA DA M?DIA '
1,3,-0.881333,A,A,'ACIMA DA M?DIA '
1,3,-0.907327,A,B,'ACIMA DA M?DIA '
1,3,-1.866.684,A,A,'ACIMA DA M?DIA '
1,3,-1.722.341,A,B,'ACIMA DA M?DIA '
1,3,-1.167.053,A,B,'ACIMA DA M?DIA '
1,3,-0.291246,A,B,'ACIMA DA M?DIA '
1,3,-0.160429,A,B,'ACIMA DA M?DIA '
1,3,-0.580514,A,B,'ACIMA DA M?DIA '
1,3,-0.109743,A,A,'ACIMA DA M?DIA '
1,3,-0.08582,A,B,'ACIMA DA M?DIA '
1,3,-2.402.906,A,A,'ACIMA DA M?DIA '
1,3,0.328999,A,B,'ACIMA DA M?DIA '
1,3,-0.248226,A,B,'ACIMA DA M?DIA '
1,3,-1.577.203,A,B,'ACIMA DA M?DIA '
1,3,-0.814022,A,B,'ACIMA DA M?DIA '
1,3,-120.957,A,B,'ACIMA DA M?DIA '
1,3,-1.744.503,A,B,'ACIMA DA M?DIA '
1,3,-1.846.091,A,A,'ACIMA DA M?DIA '
1,3,-1.832.166,A,B,'ACIMA DA M?DIA '
1,3,-0.859715,A,B,'ACIMA DA M?DIA '
1,3,-0.905039,A,B,'ACIMA DA M?DIA '
1,3,-0.34658,A,A,'ACIMA DA M?DIA '
1,3,-0.200136,A,B,'ACIMA DA M?DIA '
1,3,-1.616.293,A,B,'ACIMA DA M?DIA '
1,3,-0.903468,A,B,'ACIMA DA M?DIA '
1,3,-0.013762,A,B,'ACIMA DA M?DIA '
1,3,-0.82788,A,B,'ACIMA DA M?DIA '
1,3,-1.233.919,A,B,'ACIMA DA M?DIA '
1,3,-0.439332,A,B,'ACIMA DA M?DIA '
1,3,0.496952,A,B,'ACIMA DA M?DIA '
1,3,-1.619.724,A,B,'ACIMA DA M?DIA '
1,3,-1.125.748,A,B,'ACIMA DA M?DIA '
1,3,-2.372.233,A,B,'ACIMA DA M?DIA '
1,3,-0.494514,A,A,'ACIMA DA M?DIA '
1,3,-0.991395,A,?,'ACIMA DA M?DIA '
1,3,-0.478221,A,A,'ACIMA DA M?DIA '
1,3,0.369063,A,B,'ACIMA DA M?DIA '
1,3,1.513.411,A,B,'ACIMA DA M?DIA '
1,3,-1.829.869,A,A,'ACIMA DA M?DIA '
1,3,0.255503,A,A,'ACIMA DA M?DIA '
1,3,-1.257.316,A,A,'ACIMA DA M?DIA '
1,3,-0.750758,A,A,'ACIMA DA M?DIA '
1,3,-1.334.867,A,B,'ACIMA DA M?DIA '
1,3,-0.804113,A,A,'ACIMA DA M?DIA '
1,3,-1.612.793,A,A,'ACIMA DA M?DIA '
1,3,0.045135,A,A,'ACIMA DA M?DIA '
1,3,-1.262.052,A,B,'ACIMA DA M?DIA '
1,3,0.276486,A,A,'ACIMA DA M?DIA '
1,3,-2.102.531,A,A,'ACIMA DA M?DIA '
1,3,-0.941917,A,A,'ACIMA DA M?DIA '
1,3,-1.844.063,A,B,'ACIMA DA M?DIA '
1,3,-1.837.793,A,A,'ACIMA DA M?DIA '
1,3,-0.570425,?,A,'ACIMA DA M?DIA '
1,3,1.270.229,A,A,'ACIMA DA M?DIA '
1,3,-1.610.298,B,B,'ACIMA DA M?DIA '
1,3,-0.481403,A,B,'ACIMA DA M?DIA '
1,3,-2.134.329,A,B,'ACIMA DA M?DIA '
1,3,-0.268287,A,B,'ACIMA DA M?DIA '
1,3,0.385217,A,A,'ACIMA DA M?DIA '
1,3,-1.464.006,A,A,'ACIMA DA M?DIA '
1,3,-1.574.148,A,A,'ACIMA DA M?DIA '
1,3,-0.565312,A,A,'ACIMA DA M?DIA '
1,3,-0.196067,A,B,'ACIMA DA M?DIA '
1,3,-0.146883,A,B,'ACIMA DA M?DIA '
1,3,0.319055,A,B,'ACIMA DA M?DIA '
1,3,-1.474.222,A,C,'ABAIXO DA M?DIA'
1,3,-1.770.207,B,?,'ABAIXO DA M?DIA'
1,3,-1.235.617,A,A,'ABAIXO DA M?DIA'
1,3,0.319813,A,A,'ABAIXO DA M?DIA'
1,3,-107.137,A,?,'ABAIXO DA M?DIA'
1,3,-1.389.213,A,A,'ABAIXO DA M?DIA'
1,3,-2.325.938,A,B,'ABAIXO DA M?DIA'
1,3,-1.432.341,A,A,'ABAIXO DA M?DIA'
1,3,-1.565.358,A,B,'ABAIXO DA M?DIA'
1,3,0.104888,A,A,'ABAIXO DA M?DIA'
1,3,-1.633.302,A,B,'ABAIXO DA M?DIA'
1,3,-0.806374,A,C,'ABAIXO DA M?DIA'
1,3,-1.712.244,A,A,'ABAIXO DA M?DIA'
1,3,-1.512.777,A,B,'ABAIXO DA M?DIA'
1,3,0.754558,A,A,'ABAIXO DA M?DIA'
1,3,0.784648,A,B,'ABAIXO DA M?DIA'
1,3,-0.475378,A,B,'ABAIXO DA M?DIA'
1,3,-1.943.998,A,A,'ABAIXO DA M?DIA'
1,3,-1.046.247,A,A,'ABAIXO DA M?DIA'
1,3,-1.498.781,B,A,'ABAIXO DA M?DIA'
1,3,-0.225837,A,B,'ABAIXO DA M?DIA'
1,3,-0.232904,A,B,'ABAIXO DA M?DIA'
1,3,-0.79026,A,B,'ABAIXO DA M?DIA'
1,3,-1.620.278,A,A,'ABAIXO DA M?DIA'
1,3,0.866113,A,A,'ABAIXO DA M?DIA'
1,3,0.022447,A,B,'ABAIXO DA M?DIA'
1,3,-0.914879,A,C,'ABAIXO DA M?DIA'
1,3,-1.059.822,A,B,'ABAIXO DA M?DIA'
1,3,0.578539,A,B,'ABAIXO DA M?DIA'
1,3,-1.611.336,A,A,'ABAIXO DA M?DIA'
1,3,-1.325.265,A,B,'ABAIXO DA M?DIA'
1,3,-0.731077,A,A,'ABAIXO DA M?DIA'
1,3,-0.152457,A,A,'ABAIXO DA M?DIA'
1,3,-0.369631,?,?,'ABAIXO DA M?DIA'
1,3,0.085057,A,B,'ABAIXO DA M?DIA'
1,3,-2.054.084,A,A,'ABAIXO DA M?DIA'
1,3,-1.316.318,A,A,'ABAIXO DA M?DIA'
1,3,-0.11717,A,A,'ABAIXO DA M?DIA'
1,3,-1.608.264,A,A,'ABAIXO DA M?DIA'
1,3,-0.693919,A,B,'ABAIXO DA M?DIA'
1,3,-0.497637,A,A,'ABAIXO DA M?DIA'
1,3,-0.611656,A,A,'ABAIXO DA M?DIA'
1,3,-0.508513,A,C,'ABAIXO DA M?DIA'
1,3,-1.158.219,A,A,'ABAIXO DA M?DIA'
1,3,-0.898414,A,B,'ABAIXO DA M?DIA'
1,3,-1.200.284,A,A,'ABAIXO DA M?DIA'
1,3,-1.968.514,A,A,'ABAIXO DA M?DIA'
1,3,-1.720.457,A,A,'ABAIXO DA M?DIA'
1,3,-1.003.833,A,C,'ABAIXO DA M?DIA'
1,3,-1.182.162,A,B,'ABAIXO DA M?DIA'
1,3,-1.191.525,A,B,'ABAIXO DA M?DIA'
1,3,-0.306351,A,B,'ABAIXO DA M?DIA'
1,3,-1.041.751,A,B,'ABAIXO DA M?DIA'
1,3,-1.029.916,A,A,'ABAIXO DA M?DIA'
1,3,-2.157.274,A,A,'ABAIXO DA M?DIA'
1,3,-0.478796,A,C,'ABAIXO DA M?DIA'
1,3,0.137513,A,A,'ABAIXO DA M?DIA'
1,3,-0.589258,A,B,'ABAIXO DA M?DIA'
1,3,-0.94892,A,A,'ABAIXO DA M?DIA'
1,3,-1.569.921,A,B,'ABAIXO DA M?DIA'
1,3,-0.589975,A,B,'ABAIXO DA M?DIA'
1,3,-1.831.298,A,C,'ABAIXO DA M?DIA'
1,3,-1.599.206,A,C,'ABAIXO DA M?DIA'
1,3,-1.344.886,A,A,'ABAIXO DA M?DIA'
1,3,-1.559.906,A,A,'ABAIXO DA M?DIA'
1,3,-186.931,A,A,'ABAIXO DA M?DIA'
1,3,-1.556.217,A,A,'ABAIXO DA M?DIA'
1,3,-1.632.897,A,B,'ABAIXO DA M?DIA'
1,3,-0.888176,A,B,'ABAIXO DA M?DIA'
1,3,-0.307186,A,B,'ABAIXO DA M?DIA'
1,3,-1.168.734,A,A,'ABAIXO DA M?DIA'
1,3,-0.784084,A,A,'ABAIXO DA M?DIA'
1,3,-2.656.865,A,A,'ABAIXO DA M?DIA'
1,3,-1.398.638,A,A,'ABAIXO DA M?DIA'
1,3,-1.028.869,A,B,'ABAIXO DA M?DIA'
1,3,0.12916,A,B,'ABAIXO DA M?DIA'
1,3,-0.697979,A,A,'ABAIXO DA M?DIA'
1,3,-0.432462,A,C,'ABAIXO DA M?DIA'
1,3,-1.526.642,B,B,'ABAIXO DA M?DIA'
1,3,-1.596.249,A,C,'ABAIXO DA M?DIA'
1,3,-1.297.193,A,B,'ABAIXO DA M?DIA'
1,3,-1.556.992,A,B,'ABAIXO DA M?DIA'
1,3,-1.436.696,A,B,'ABAIXO DA M?DIA'
1,3,-1.125.943,?,B,'ABAIXO DA M?DIA'
1,3,-1.278.302,A,A,'ABAIXO DA M?DIA'
1,3,-121.014,A,C,'ABAIXO DA M?DIA'
1,3,-0.427782,A,D,'ABAIXO DA M?DIA'
1,3,-201.519,A,B,'ABAIXO DA M?DIA'
1,3,-1.269.084,A,B,'ABAIXO DA M?DIA'
1,3,-1.208.774,A,A,'ABAIXO DA M?DIA'
1,3,-1.418.499,A,D,'ABAIXO DA M?DIA'
1,3,-2.217.041,A,B,'ABAIXO DA M?DIA'
1,3,-1.998.655,A,A,'ABAIXO DA M?DIA'
1,3,-1.998.467,A,B,'ABAIXO DA M?DIA'
1,3,-0.554152,A,?,'ABAIXO DA M?DIA'
1,3,-2.438.621,A,D,'ABAIXO DA M?DIA'
1,3,-1.476.053,A,C,'ABAIXO DA M?DIA'
1,3,-1.535.224,A,C,'ABAIXO DA M?DIA'
1,3,-1.018.242,A,A,'ABAIXO DA M?DIA'
1,3,-1.281.309,A,A,'ABAIXO DA M?DIA'
1,3,-2.005.951,A,A,'ABAIXO DA M?DIA'
1,3,-1.563.511,A,B,'ABAIXO DA M?DIA'
1,3,-1.937.461,A,B,'ABAIXO DA M?DIA'
1,3,-0.473916,A,B,'ABAIXO DA M?DIA'
1,3,-2.018.443,A,A,'ABAIXO DA M?DIA'
1,3,-0.573919,A,C,'ABAIXO DA M?DIA'
1,3,-1.560.994,A,B,'ABAIXO DA M?DIA'
1,3,-0.728795,A,B,'ABAIXO DA M?DIA'
1,3,-0.535107,A,B,'ABAIXO DA M?DIA'
1,3,-1.500.592,A,A,'ABAIXO DA M?DIA'
1,3,-1.515.153,A,B,'ABAIXO DA M?DIA'
1,3,-1.233.972,A,B,'ABAIXO DA M?DIA'
1,3,-0.051977,A,B,'ABAIXO DA M?DIA'
1,3,-1.762.843,A,B,'ABAIXO DA M?DIA'
1,3,-1.830.835,A,B,'ABAIXO DA M?DIA'
1,3,0.599032,?,?,'ABAIXO DA M?DIA'
1,3,-0.860766,A,B,'ABAIXO DA M?DIA'
1,3,-0.225956,A,B,'ABAIXO DA M?DIA'
1,3,-0.047557,A,C,'ABAIXO DA M?DIA'
1,3,-1.185.006,A,A,'ABAIXO DA M?DIA'
1,3,-0.701657,A,C,'ABAIXO DA M?DIA'
1,3,-1.836.288,A,A,'ABAIXO DA M?DIA'
1,3,-1.556.726,A,C,'ABAIXO DA M?DIA'
1,3,0.337467,A,B,'ABAIXO DA M?DIA'
1,3,-0.461343,A,B,'ABAIXO DA M?DIA'
1,3,-0.660241,A,B,'ABAIXO DA M?DIA'
1,3,-1.413.612,A,A,'ABAIXO DA M?DIA'
1,3,-174.006,A,B,'ABAIXO DA M?DIA'
1,3,-2.236.797,B,A,'ABAIXO DA M?DIA'
1,3,-2.177.522,A,B,'ABAIXO DA M?DIA'
1,3,-0.629882,A,B,'ABAIXO DA M?DIA'
1,3,-0.879372,A,B,'ABAIXO DA M?DIA'
1,3,-2.283.974,A,C,'ABAIXO DA M?DIA'
1,3,-0.77759,A,B,'ABAIXO DA M?DIA'
1,3,-0.785037,A,B,'ABAIXO DA M?DIA'
1,3,-2.239.193,A,C,'ABAIXO DA M?DIA'
1,3,-0.821037,A,B,'ABAIXO DA M?DIA'
1,3,-1.064.464,A,A,'ABAIXO DA M?DIA'
1,3,-1.912.463,A,A,'ABAIXO DA M?DIA'
1,3,0.394344,A,A,'ABAIXO DA M?DIA'
1,3,-1.927.496,A,B,'ABAIXO DA M?DIA'
1,3,-1.513.614,A,A,'ABAIXO DA M?DIA'
1,3,-0.820728,A,B,'ABAIXO DA M?DIA'
1,3,-1.316.858,A,B,'ABAIXO DA M?DIA'
1,3,-0.536625,A,A,'ABAIXO DA M?DIA'
1,3,-0.96346,A,B,'ABAIXO DA M?DIA'
1,3,-0.95262,A,B,'ABAIXO DA M?DIA'
1,3,-0.861261,A,A,'ABAIXO DA M?DIA'
1,3,-0.318202,?,?,'ABAIXO DA M?DIA'
1,3,-1.885.271,A,?,'ABAIXO DA M?DIA'
1,3,-1.502.393,B,B,'ABAIXO DA M?DIA'
1,3,-1.738.069,A,?,'ABAIXO DA M?DIA'
1,3,-1.516.256,A,A,'ABAIXO DA M?DIA'
1,3,-1.013.534,A,A,'ABAIXO DA M?DIA'
1,3,-0.526994,A,B,'ABAIXO DA M?DIA'
1,3,-1.598.662,A,B,'ABAIXO DA M?DIA'
1,3,-2.234.524,B,A,'ABAIXO DA M?DIA'
1,3,-0.551196,A,B,'ABAIXO DA M?DIA'
1,3,0.40673,A,B,'ABAIXO DA M?DIA'
1,3,-2.077.491,A,B,'ABAIXO DA M?DIA'
1,3,-1.693.606,B,A,'ABAIXO DA M?DIA'
1,3,-0.463512,A,B,'ABAIXO DA M?DIA'
1,3,-1.909.453,A,A,'ABAIXO DA M?DIA'
1,3,-1.213.439,A,A,'ABAIXO DA M?DIA'
1,3,-2.311.784,A,A,'ABAIXO DA M?DIA'
1,3,0.660726,A,B,'ABAIXO DA M?DIA'
1,3,-1.978.564,A,A,'ABAIXO DA M?DIA'
1,3,-122.392,A,B,'ABAIXO DA M?DIA'
1,3,-0.997243,A,B,'ABAIXO DA M?DIA'
1,3,0.366293,A,A,'ABAIXO DA M?DIA'
1,3,-1.432.593,B,A,'ABAIXO DA M?DIA'
1,3,-2.579.979,?,A,'ABAIXO DA M?DIA'
1,3,-179.757,A,B,'ABAIXO DA M?DIA'
1,3,0.024571,A,C,'ABAIXO DA M?DIA'
1,3,-1.755.035,A,D,'ABAIXO DA M?DIA'
1,3,-0.036018,A,D,'ABAIXO DA M?DIA'
1,3,-2.125.015,A,A,'ABAIXO DA M?DIA'
1,3,-1.849.536,A,C,'ABAIXO DA M?DIA'
1,3,-0.839406,A,B,'ABAIXO DA M?DIA'
1,3,-1.370.463,A,D,'ABAIXO DA M?DIA'
1,3,-0.783279,A,B,'ABAIXO DA M?DIA'
1,3,-1.166.041,?,A,'ABAIXO DA M?DIA'
1,3,0.45907,A,D,'ABAIXO DA M?DIA'
1,3,-2.172.716,A,A,'ABAIXO DA M?DIA'
1,3,-178.727,A,D,'ABAIXO DA M?DIA'
1,3,-2.210.473,A,C,'ABAIXO DA M?DIA'
1,3,-0.527305,A,A,'ABAIXO DA M?DIA'
1,3,-0.516945,A,A,'ABAIXO DA M?DIA'
1,3,-1.727.371,A,A,'ABAIXO DA M?DIA'
1,3,-2.125.908,A,A,'ABAIXO DA M?DIA'
1,3,-1.764.748,A,D,'ABAIXO DA M?DIA'
1,3,-1.899.487,B,D,'ABAIXO DA M?DIA'
1,3,-1.737.443,A,A,'ABAIXO DA M?DIA'
1,3,-1.524.873,A,D,'ABAIXO DA M?DIA'
1,3,-0.221352,A,B,'ABAIXO DA M?DIA'
1,3,-1.988.798,A,D,'ABAIXO DA M?DIA'
1,3,-1.663.421,A,D,'ABAIXO DA M?DIA'
1,3,-1.982.773,B,B,'ABAIXO DA M?DIA'
1,3,-0.927124,A,D,'ABAIXO DA M?DIA'
1,3,-0.960434,B,A,'ABAIXO DA M?DIA'
1,3,-1.935.715,A,B,'ABAIXO DA M?DIA'
1,3,-1.587.252,A,A,'ABAIXO DA M?DIA'
1,3,-0.529639,A,D,'ABAIXO DA M?DIA'
1,3,-210.956,A,C,'ABAIXO DA M?DIA'
1,3,-0.522681,A,B,'ABAIXO DA M?DIA'
1,3,-0.902366,A,D,'ABAIXO DA M?DIA'
1,3,-0.609883,A,D,'ABAIXO DA M?DIA'
1,3,-0.798855,A,B,'ABAIXO DA M?DIA'
1,3,-1.087.686,A,B,'ABAIXO DA M?DIA'
1,3,-1.723.243,A,B,'ABAIXO DA M?DIA'
1,3,-0.779566,A,B,'ABAIXO DA M?DIA'
1,3,-1.272.978,A,A,'ABAIXO DA M?DIA'
1,3,-0.480388,A,A,'ABAIXO DA M?DIA'
1,3,-0.545259,A,B,'ABAIXO DA M?DIA'
1,3,0.032593,A,B,'ABAIXO DA M?DIA'
1,3,-0.667077,A,B,'ABAIXO DA M?DIA'
1,3,-1.156.784,A,A,'ABAIXO DA M?DIA'
1,3,-1.144.504,A,A,'ABAIXO DA M?DIA'
1,3,-1.440.719,A,B,'ABAIXO DA M?DIA'
1,3,-2.164.096,A,B,'ABAIXO DA M?DIA'
1,3,-0.760714,A,B,'ABAIXO DA M?DIA'
1,3,-0.385664,A,C,'ABAIXO DA M?DIA'
1,3,-1.758.047,A,A,'ABAIXO DA M?DIA'
1,3,-1.419.696,A,A,'ABAIXO DA M?DIA'
1,3,-1.565.835,A,A,'ABAIXO DA M?DIA'
1,3,-1.444.831,A,A,'ABAIXO DA M?DIA'
1,3,-1.121.753,A,B,'ABAIXO DA M?DIA'
1,3,-1.660.771,A,A,'ABAIXO DA M?DIA'
1,3,-1.414.289,A,A,'ABAIXO DA M?DIA'
1,3,-148.011,A,A,'ABAIXO DA M?DIA'
1,3,-2.270.208,A,B,'ABAIXO DA M?DIA'
1,3,-1.962.916,A,B,'ABAIXO DA M?DIA'
1,3,-1.923.277,A,B,'ABAIXO DA M?DIA'
1,3,-2.031.345,A,B,'ABAIXO DA M?DIA'
1,3,-1.994.872,A,A,'ABAIXO DA M?DIA'
1,3,-1.446.083,A,A,'ABAIXO DA M?DIA'
1,3,-1.168.092,?,B,'ABAIXO DA M?DIA'
1,3,-0.848233,A,B,'ABAIXO DA M?DIA'
1,3,-0.364098,A,C,'ABAIXO DA M?DIA'
1,3,-1.890.166,A,C,'ABAIXO DA M?DIA'
