ID_AREA,ID_DEPENDENCIA_ADM,PROFICIENCIA_LP,TX_RESP_Q027,TX_RESP_Q051,'CLASSIFICADOR IDEB'
1,3,-1.779.882,A,A,'ABAIXO DA M?DIA'
1,3,-0.388641,A,C,'ABAIXO DA M?DIA'
1,3,-1.705.181,A,C,'ABAIXO DA M?DIA'
1,3,-0.767868,A,A,'ABAIXO DA M?DIA'
1,3,-0.80435,A,C,'ABAIXO DA M?DIA'
1,3,-2.241.331,A,?,'ABAIXO DA M?DIA'
1,3,-1.392.468,A,C,'ABAIXO DA M?DIA'
1,3,-1.383.981,?,?,'ABAIXO DA M?DIA'
1,3,-1.721.331,A,C,'ABAIXO DA M?DIA'
1,3,-1.613.622,A,B,'ABAIXO DA M?DIA'
1,3,-0.10737,A,B,'ABAIXO DA M?DIA'
1,3,-1.515.925,A,D,'ABAIXO DA M?DIA'
1,3,-1.345.358,A,A,'ABAIXO DA M?DIA'
1,3,0.638521,A,C,'ABAIXO DA M?DIA'
1,3,0.317632,A,B,'ABAIXO DA M?DIA'
1,3,-0.417543,A,B,'ABAIXO DA M?DIA'
1,3,-0.509305,A,D,'ABAIXO DA M?DIA'
1,3,-0.926888,B,D,'ABAIXO DA M?DIA'
1,3,-0.815929,A,C,'ABAIXO DA M?DIA'
1,3,0.104366,A,C,'ABAIXO DA M?DIA'
1,3,-1.021.749,A,B,'ABAIXO DA M?DIA'
1,3,-0.527596,A,C,'ABAIXO DA M?DIA'
1,3,-0.993528,A,C,'ABAIXO DA M?DIA'
1,3,-1.773.814,B,B,'ABAIXO DA M?DIA'
1,3,-1.919.094,A,C,'ABAIXO DA M?DIA'
1,3,0.585062,A,C,'ABAIXO DA M?DIA'
1,3,-1.142.672,A,A,'ABAIXO DA M?DIA'
1,3,-2.193.582,A,A,'ABAIXO DA M?DIA'
1,3,-1.021.334,A,B,'ABAIXO DA M?DIA'
1,3,-1.384.433,A,C,'ABAIXO DA M?DIA'
1,3,-1.641.884,A,B,'ABAIXO DA M?DIA'
1,3,-0.529951,A,B,'ABAIXO DA M?DIA'
1,3,-1.051.136,A,C,'ABAIXO DA M?DIA'
1,3,0.181897,A,C,'ABAIXO DA M?DIA'
1,3,-0.92186,A,D,'ABAIXO DA M?DIA'
1,3,-0.918828,A,C,'ABAIXO DA M?DIA'
1,3,-1.361.762,A,B,'ABAIXO DA M?DIA'
1,3,-0.858342,A,C,'ABAIXO DA M?DIA'
1,3,-1.293.418,A,D,'ABAIXO DA M?DIA'
1,3,-0.069276,A,B,'ABAIXO DA M?DIA'
1,3,-0.435267,?,?,'ABAIXO DA M?DIA'
1,3,-1.615.045,A,C,'ABAIXO DA M?DIA'
1,3,-1.358.706,A,D,'ABAIXO DA M?DIA'
1,3,-2.215.182,A,C,'ABAIXO DA M?DIA'
1,3,-0.836047,A,C,'ABAIXO DA M?DIA'
1,3,-1.833.798,A,D,'ABAIXO DA M?DIA'
1,3,0.428574,A,D,'ABAIXO DA M?DIA'
1,3,-1.838.515,A,C,'ABAIXO DA M?DIA'
1,3,-1.750.521,A,B,'ABAIXO DA M?DIA'
1,3,-2.038.496,A,A,'ABAIXO DA M?DIA'
1,3,-1.631.296,?,C,'ABAIXO DA M?DIA'
1,3,-1.436.659,A,C,'ABAIXO DA M?DIA'
1,3,-0.52369,A,B,'ABAIXO DA M?DIA'
1,3,-0.37581,A,A,'ABAIXO DA M?DIA'
1,3,-1.428.318,A,A,'ABAIXO DA M?DIA'
1,3,-0.948417,A,B,'ABAIXO DA M?DIA'
1,3,-1.508.582,A,C,'ABAIXO DA M?DIA'
1,3,-184.343,A,A,'ABAIXO DA M?DIA'
1,3,-174.624,A,B,'ABAIXO DA M?DIA'
1,3,-0.429727,A,A,'ABAIXO DA M?DIA'
1,3,-1.204.806,A,C,'ABAIXO DA M?DIA'
1,3,-0.367553,A,D,'ABAIXO DA M?DIA'
1,3,-1.493.584,A,C,'ABAIXO DA M?DIA'
1,3,-0.806989,A,A,'ABAIXO DA M?DIA'
1,3,-0.066325,A,C,'ABAIXO DA M?DIA'
1,3,-1.249.994,A,C,'ABAIXO DA M?DIA'
1,3,-1.301.388,A,C,'ABAIXO DA M?DIA'
1,3,-2.449.759,A,D,'ABAIXO DA M?DIA'
1,3,-0.05985,A,B,'ABAIXO DA M?DIA'
1,3,-1.696.384,B,A,'ABAIXO DA M?DIA'
1,3,-0.436512,A,D,'ABAIXO DA M?DIA'
1,3,-145.027,A,A,'ABAIXO DA M?DIA'
1,3,-1.696.302,A,B,'ABAIXO DA M?DIA'
1,3,-0.219992,A,B,'ABAIXO DA M?DIA'
1,3,-176.996,A,B,'ABAIXO DA M?DIA'
1,3,-0.775567,A,D,'ABAIXO DA M?DIA'
1,3,-2.772.028,A,D,'ABAIXO DA M?DIA'
1,3,-1.003.146,A,C,'ABAIXO DA M?DIA'
1,3,-2.060.101,A,A,'ABAIXO DA M?DIA'
1,3,-0.432695,A,C,'ABAIXO DA M?DIA'
1,3,0.101375,A,B,'ABAIXO DA M?DIA'
1,3,-0.561137,A,B,'ABAIXO DA M?DIA'
1,3,0.362204,A,C,'ABAIXO DA M?DIA'
1,3,-2.237.341,A,A,'ABAIXO DA M?DIA'
1,3,-1.144.816,A,A,'ABAIXO DA M?DIA'
1,3,-1.703.166,A,B,'ABAIXO DA M?DIA'
1,3,-1.103.519,A,B,'ABAIXO DA M?DIA'
1,3,-0.121646,A,C,'ABAIXO DA M?DIA'
1,3,-0.47108,A,C,'ABAIXO DA M?DIA'
1,3,-0.863052,A,B,'ABAIXO DA M?DIA'
1,3,-0.976916,A,B,'ABAIXO DA M?DIA'
1,3,-1.216.573,A,B,'ABAIXO DA M?DIA'
1,3,-0.589921,A,B,'ABAIXO DA M?DIA'
1,3,-0.25253,A,C,'ABAIXO DA M?DIA'
1,3,-0.140995,A,C,'ABAIXO DA M?DIA'
1,3,-0.842603,A,C,'ABAIXO DA M?DIA'
1,3,-1.363.301,A,D,'ABAIXO DA M?DIA'
1,3,-0.994531,A,B,'ABAIXO DA M?DIA'
1,3,-1.281.409,A,C,'ABAIXO DA M?DIA'
1,3,-0.904729,A,B,'ABAIXO DA M?DIA'
1,3,0.367951,A,C,'ABAIXO DA M?DIA'
1,3,-1.276.302,A,C,'ABAIXO DA M?DIA'
1,3,-0.370267,A,C,'ABAIXO DA M?DIA'
1,3,-0.556011,A,A,'ABAIXO DA M?DIA'
1,3,-0.293851,A,C,'ABAIXO DA M?DIA'
1,3,0.866113,A,C,'ABAIXO DA M?DIA'
1,3,-0.675588,A,C,'ABAIXO DA M?DIA'
1,3,-0.379036,A,B,'ABAIXO DA M?DIA'
1,3,-0.841775,B,C,'ABAIXO DA M?DIA'
1,3,-0.486725,A,C,'ABAIXO DA M?DIA'
1,3,-0.907788,A,A,'ABAIXO DA M?DIA'
1,3,-0.453045,A,C,'ABAIXO DA M?DIA'
1,3,0.392857,A,B,'ABAIXO DA M?DIA'
1,3,-0.898235,A,B,'ABAIXO DA M?DIA'
1,3,-0.802103,A,B,'ABAIXO DA M?DIA'
1,3,-1.500.701,A,B,'ABAIXO DA M?DIA'
1,3,-0.983607,?,A,'ABAIXO DA M?DIA'
1,3,-1.725.803,A,B,'ABAIXO DA M?DIA'
1,3,-0.86404,A,C,'ABAIXO DA M?DIA'
1,3,-0.780011,A,C,'ABAIXO DA M?DIA'
1,3,-0.427711,A,B,'ABAIXO DA M?DIA'
1,3,-1.080.925,A,B,'ABAIXO DA M?DIA'
1,3,-0.326786,A,C,'ABAIXO DA M?DIA'
1,3,-1.115.253,A,A,'ABAIXO DA M?DIA'
1,3,-1.195.687,A,C,'ABAIXO DA M?DIA'
1,3,0.832114,A,B,'ABAIXO DA M?DIA'
1,3,-135.036,A,B,'ABAIXO DA M?DIA'
1,3,0.232855,A,C,'ABAIXO DA M?DIA'
1,3,0.514823,A,B,'ABAIXO DA M?DIA'
1,3,-0.439314,A,B,'ABAIXO DA M?DIA'
1,3,-0.324094,A,A,'ABAIXO DA M?DIA'
1,3,-2.044.373,B,A,'ABAIXO DA M?DIA'
1,3,-0.317336,A,C,'ABAIXO DA M?DIA'
1,3,-148.535,A,B,'ABAIXO DA M?DIA'
1,3,-0.196033,A,B,'ABAIXO DA M?DIA'
1,3,-0.256326,A,C,'ABAIXO DA M?DIA'
1,3,-0.812131,A,?,'ABAIXO DA M?DIA'
1,3,-1.076.323,A,D,'ABAIXO DA M?DIA'
1,3,-1.971.374,A,D,'ABAIXO DA M?DIA'
1,3,-1.788.058,A,B,'ABAIXO DA M?DIA'
1,3,-0.499625,A,C,'ABAIXO DA M?DIA'
1,3,-1.388.562,?,?,'ABAIXO DA M?DIA'
1,3,-1.532.289,A,B,'ABAIXO DA M?DIA'
1,3,-1.695.562,A,B,'ABAIXO DA M?DIA'
1,3,0.442402,A,C,'ABAIXO DA M?DIA'
1,3,-0.335926,A,D,'ABAIXO DA M?DIA'
1,3,-1.268.088,A,B,'ABAIXO DA M?DIA'
1,3,-0.550578,A,C,'ABAIXO DA M?DIA'
1,3,-1.363.137,A,C,'ABAIXO DA M?DIA'
1,3,-1.057.469,A,C,'ABAIXO DA M?DIA'
1,3,-0.080497,A,B,'ABAIXO DA M?DIA'
1,3,0.188662,A,C,'ABAIXO DA M?DIA'
1,3,0.012823,A,B,'ABAIXO DA M?DIA'
1,3,-1.792.528,A,B,'ABAIXO DA M?DIA'
1,3,0.431399,A,C,'ABAIXO DA M?DIA'
1,3,-0.198845,A,?,'ABAIXO DA M?DIA'
1,3,-0.197393,?,?,'ABAIXO DA M?DIA'
1,3,-0.987649,A,D,'ABAIXO DA M?DIA'
1,3,-131.362,A,B,'ABAIXO DA M?DIA'
1,3,-0.789249,B,B,'ABAIXO DA M?DIA'
1,3,-174.379,B,?,'ABAIXO DA M?DIA'
1,3,-1.618.741,A,B,'ABAIXO DA M?DIA'
1,3,0.106378,A,A,'ABAIXO DA M?DIA'
1,3,-2.480.132,A,?,'ABAIXO DA M?DIA'
1,3,-1.680.705,B,A,'ABAIXO DA M?DIA'
1,3,-1.992.094,A,A,'ABAIXO DA M?DIA'
1,3,-0.953425,A,A,'ABAIXO DA M?DIA'
1,3,-0.575808,A,B,'ABAIXO DA M?DIA'
1,3,-1.178.731,A,C,'ABAIXO DA M?DIA'
1,3,-1.229.025,A,A,'ABAIXO DA M?DIA'
1,3,-1.484.013,A,A,'ABAIXO DA M?DIA'
1,3,-1.958.729,B,C,'ABAIXO DA M?DIA'
1,3,0.468022,A,A,'ABAIXO DA M?DIA'
1,3,-2.204.642,A,A,'ABAIXO DA M?DIA'
1,3,-1.685.609,A,A,'ABAIXO DA M?DIA'
1,3,-239.436,A,A,'ABAIXO DA M?DIA'
1,3,-1.980.472,A,B,'ABAIXO DA M?DIA'
1,3,-2.493.643,A,?,'ABAIXO DA M?DIA'
1,3,-0.963589,B,A,'ABAIXO DA M?DIA'
1,3,-1.846.555,A,A,'ABAIXO DA M?DIA'
1,3,-1.930.199,B,B,'ABAIXO DA M?DIA'
1,3,-2.773.357,A,D,'ABAIXO DA M?DIA'
1,3,-1.617.766,A,B,'ABAIXO DA M?DIA'
1,3,-1.718.308,A,B,'ABAIXO DA M?DIA'
1,3,-1.271.011,A,B,'ABAIXO DA M?DIA'
1,3,-2.145.706,B,?,'ABAIXO DA M?DIA'
1,3,-1.710.953,A,B,'ABAIXO DA M?DIA'
1,3,-1.254.898,A,B,'ABAIXO DA M?DIA'
1,3,-0.986766,A,A,'ABAIXO DA M?DIA'
1,3,-1.017.357,A,C,'ABAIXO DA M?DIA'
1,3,-1.209.081,A,C,'ABAIXO DA M?DIA'
1,3,-2.534.886,A,A,'ABAIXO DA M?DIA'
1,3,-1.765.809,A,?,'ABAIXO DA M?DIA'
1,3,-1.294.901,A,C,'ABAIXO DA M?DIA'
1,3,-2.149.088,A,A,'ABAIXO DA M?DIA'
1,3,-1.492.259,A,C,'ABAIXO DA M?DIA'
1,3,-0.732129,A,B,'ABAIXO DA M?DIA'
1,3,-1.065.184,A,C,'ABAIXO DA M?DIA'
1,3,-1.930.603,A,B,'ABAIXO DA M?DIA'
1,3,-1.053.186,A,A,'ABAIXO DA M?DIA'
1,3,-0.980714,A,B,'ABAIXO DA M?DIA'
1,3,-0.260413,A,A,'ABAIXO DA M?DIA'
1,3,-1.239.758,B,D,'ABAIXO DA M?DIA'
1,3,-2.618.699,A,A,'ABAIXO DA M?DIA'
1,3,-1.726.161,?,A,'ABAIXO DA M?DIA'
1,3,-0.404996,A,B,'ABAIXO DA M?DIA'
1,3,-1.933.331,A,C,'ABAIXO DA M?DIA'
1,3,-0.55393,A,B,'ABAIXO DA M?DIA'
1,3,-1.364.797,A,C,'ABAIXO DA M?DIA'
1,3,-0.516272,A,C,'ABAIXO DA M?DIA'
1,3,-1.674.182,A,B,'ABAIXO DA M?DIA'
1,3,-101.621,A,B,'ABAIXO DA M?DIA'
1,3,-1.446.488,A,A,'ABAIXO DA M?DIA'
1,3,-0.61175,A,C,'ABAIXO DA M?DIA'
1,3,0.300575,A,B,'ABAIXO DA M?DIA'
1,3,-1.592.731,A,A,'ABAIXO DA M?DIA'
1,3,0.019897,A,A,'ABAIXO DA M?DIA'
1,3,-1.380.452,A,A,'ABAIXO DA M?DIA'
1,3,0.055781,A,A,'ABAIXO DA M?DIA'
1,3,-0.884259,A,A,'ABAIXO DA M?DIA'
1,3,-133.649,A,A,'ABAIXO DA M?DIA'
1,3,-1.723.418,A,B,'ABAIXO DA M?DIA'
1,3,-1.204.659,A,A,'ABAIXO DA M?DIA'
1,3,-0.367956,A,B,'ABAIXO DA M?DIA'
1,3,-1.511.628,A,B,'ABAIXO DA M?DIA'
1,3,-1.052.764,A,A,'ABAIXO DA M?DIA'
1,3,-0.68206,A,B,'ABAIXO DA M?DIA'
1,3,-1.183.238,A,B,'ABAIXO DA M?DIA'
1,3,-0.93763,A,B,'ABAIXO DA M?DIA'
1,3,-1.229.738,A,C,'ABAIXO DA M?DIA'
1,3,-1.811.216,A,A,'ABAIXO DA M?DIA'
1,3,0.44946,A,C,'ABAIXO DA M?DIA'
1,3,-1.938.345,A,A,'ABAIXO DA M?DIA'
1,3,-2.716.441,A,?,'ABAIXO DA M?DIA'
1,3,-0.904598,A,A,'ABAIXO DA M?DIA'
1,3,-1.197.841,A,B,'ABAIXO DA M?DIA'
1,3,-0.375573,A,C,'ABAIXO DA M?DIA'
1,3,0.163651,A,B,'ABAIXO DA M?DIA'
1,3,-1.688.482,A,C,'ABAIXO DA M?DIA'
1,3,-1.352.686,A,C,'ABAIXO DA M?DIA'
1,3,-2.164.602,?,A,'ABAIXO DA M?DIA'
1,3,-2.215.209,A,A,'ABAIXO DA M?DIA'
1,3,0.068639,A,B,'ABAIXO DA M?DIA'
1,3,-1.844.335,A,A,'ABAIXO DA M?DIA'
1,3,-1.562.079,A,A,'ABAIXO DA M?DIA'
1,3,-0.406265,A,C,'ABAIXO DA M?DIA'
1,3,-1.474.033,A,B,'ABAIXO DA M?DIA'
1,3,-0.817875,A,A,'ABAIXO DA M?DIA'
1,3,-1.976.482,A,A,'ABAIXO DA M?DIA'
1,3,-0.139413,A,B,'ABAIXO DA M?DIA'
1,3,-0.707578,A,B,'ABAIXO DA M?DIA'
1,3,-1.161.643,A,B,'ABAIXO DA M?DIA'
1,3,-0.38432,A,A,'ABAIXO DA M?DIA'
1,3,-1.932.793,A,A,'ABAIXO DA M?DIA'
1,3,-1.602.742,A,C,'ABAIXO DA M?DIA'
1,3,0.003385,A,C,'ABAIXO DA M?DIA'
1,3,-0.633741,A,B,'ABAIXO DA M?DIA'
1,3,-0.476341,A,B,'ABAIXO DA M?DIA'
1,3,-1.263.893,A,A,'ABAIXO DA M?DIA'
1,3,-2.176.835,A,A,'ABAIXO DA M?DIA'
1,3,-2.467.037,A,A,'ABAIXO DA M?DIA'
1,3,-1.730.205,B,A,'ABAIXO DA M?DIA'
1,3,-0.710143,B,A,'ABAIXO DA M?DIA'
1,3,-1.049.133,A,B,'ABAIXO DA M?DIA'
1,3,-1.961.849,A,D,'ABAIXO DA M?DIA'
1,3,-0.77951,A,D,'ABAIXO DA M?DIA'
1,3,-2.440.671,B,B,'ABAIXO DA M?DIA'
1,3,-0.72429,A,B,'ABAIXO DA M?DIA'
1,3,-1.344.187,A,A,'ABAIXO DA M?DIA'
1,3,-0.879467,?,B,'ABAIXO DA M?DIA'
1,3,-1.656.727,A,A,'ABAIXO DA M?DIA'
1,3,-1.420.379,A,C,'ABAIXO DA M?DIA'
1,3,-0.643605,A,A,'ABAIXO DA M?DIA'
1,3,-1.666.146,B,B,'ABAIXO DA M?DIA'
1,3,-1.215.994,A,B,'ABAIXO DA M?DIA'
1,3,-1.941.648,A,A,'ABAIXO DA M?DIA'
1,3,-1.158.398,A,A,'ABAIXO DA M?DIA'
1,3,-1.332.537,A,C,'ABAIXO DA M?DIA'
1,3,-0.752561,A,A,'ABAIXO DA M?DIA'
1,3,-1.063.184,A,B,'ABAIXO DA M?DIA'
1,3,-0.848956,A,B,'ABAIXO DA M?DIA'
1,3,-1.252.145,A,A,'ABAIXO DA M?DIA'
1,3,-1.516.881,A,C,'ABAIXO DA M?DIA'
1,3,-1.766.896,A,B,'ABAIXO DA M?DIA'
1,3,-1.719.115,A,B,'ABAIXO DA M?DIA'
1,3,-111.756,A,B,'ABAIXO DA M?DIA'
1,3,-0.646334,A,B,'ABAIXO DA M?DIA'
1,3,-1.631.388,A,A,'ABAIXO DA M?DIA'
1,3,-2.236.101,A,B,'ABAIXO DA M?DIA'
1,3,-2.223.586,A,B,'ABAIXO DA M?DIA'
1,3,-0.665882,A,B,'ABAIXO DA M?DIA'
1,3,-1.927.518,A,B,'ABAIXO DA M?DIA'
1,3,-2.514.255,A,B,'ABAIXO DA M?DIA'
1,3,-1.899.671,A,B,'ABAIXO DA M?DIA'
1,3,-215.239,A,A,'ABAIXO DA M?DIA'
1,3,-2.080.357,A,B,'ABAIXO DA M?DIA'
1,3,-2.031.717,A,B,'ABAIXO DA M?DIA'
1,3,-1.953.251,A,?,'ABAIXO DA M?DIA'
1,3,-1.941.782,A,B,'ABAIXO DA M?DIA'
1,3,-1.281.277,A,B,'ABAIXO DA M?DIA'
1,3,-1.626.993,A,B,'ABAIXO DA M?DIA'
1,3,-1.707.542,A,B,'ABAIXO DA M?DIA'
1,3,-1.309.642,A,C,'ABAIXO DA M?DIA'
1,3,-1.436.265,A,B,'ABAIXO DA M?DIA'
1,3,-1.687.531,A,B,'ABAIXO DA M?DIA'
1,3,-0.545801,A,B,'ABAIXO DA M?DIA'
1,3,-0.413194,A,B,'ABAIXO DA M?DIA'
1,3,-2.646.732,A,B,'ABAIXO DA M?DIA'
1,3,-101.657,A,D,'ABAIXO DA M?DIA'
1,3,-0.159099,A,C,'ABAIXO DA M?DIA'
1,3,-0.889291,B,C,'ABAIXO DA M?DIA'
1,3,-1.394.023,A,B,'ABAIXO DA M?DIA'
1,3,1.542.656,A,D,'ABAIXO DA M?DIA'
1,3,-1.039.844,A,D,'ABAIXO DA M?DIA'
1,3,-1.648.521,?,C,'ABAIXO DA M?DIA'
1,3,0.646064,A,C,'ABAIXO DA M?DIA'
1,3,-2.149.827,A,C,'ABAIXO DA M?DIA'
1,3,-1.065.281,A,A,'ABAIXO DA M?DIA'
1,3,-0.454048,A,D,'ABAIXO DA M?DIA'
1,3,-0.719635,A,B,'ABAIXO DA M?DIA'
1,3,-1.056.596,A,B,'ABAIXO DA M?DIA'
1,3,-1.464.311,B,B,'ABAIXO DA M?DIA'
1,3,-0.529172,A,C,'ABAIXO DA M?DIA'
1,3,-1.208.329,A,B,'ABAIXO DA M?DIA'
1,3,-0.732499,A,D,'ABAIXO DA M?DIA'
1,3,-1.308.943,A,B,'ABAIXO DA M?DIA'
1,3,-2.098.479,A,A,'ABAIXO DA M?DIA'
1,3,-1.792.133,A,B,'ABAIXO DA M?DIA'
1,3,-1.277.198,A,C,'ABAIXO DA M?DIA'
1,3,-110.924,A,D,'ABAIXO DA M?DIA'
1,3,-1.677.106,A,B,'ABAIXO DA M?DIA'
1,3,-1.146.727,A,B,'ABAIXO DA M?DIA'
1,3,-0.790323,A,D,'ABAIXO DA M?DIA'
1,3,-1.072.782,A,C,'ABAIXO DA M?DIA'
1,3,-0.823902,A,D,'ABAIXO DA M?DIA'
1,3,-0.337403,A,A,'ABAIXO DA M?DIA'
1,3,0.161072,A,C,'ABAIXO DA M?DIA'
1,3,0.324284,A,D,'ABAIXO DA M?DIA'
1,3,-1.113.708,A,D,'ABAIXO DA M?DIA'
1,3,-1.786.969,A,C,'ABAIXO DA M?DIA'
1,3,-0.815482,A,B,'ABAIXO DA M?DIA'
1,3,-0.762793,A,D,'ABAIXO DA M?DIA'
1,3,-1.306.037,A,B,'ABAIXO DA M?DIA'
1,3,-1.135.769,B,C,'ABAIXO DA M?DIA'
1,3,-2.012.608,A,A,'ABAIXO DA M?DIA'
1,3,-1.059.353,A,D,'ABAIXO DA M?DIA'
1,3,-20.538,A,A,'ABAIXO DA M?DIA'
1,3,-2.026.784,A,D,'ABAIXO DA M?DIA'
1,3,-0.026969,A,D,'ABAIXO DA M?DIA'
1,3,-0.929839,A,D,'ABAIXO DA M?DIA'
1,3,-1.270.492,A,C,'ABAIXO DA M?DIA'
1,3,-1.723.745,A,D,'ABAIXO DA M?DIA'
1,3,0.485674,A,D,'ABAIXO DA M?DIA'
1,3,-1.959.156,A,C,'ABAIXO DA M?DIA'
1,3,-1.986.851,A,A,'ABAIXO DA M?DIA'
1,3,-2.389.574,A,D,'ABAIXO DA M?DIA'
1,3,-1.739.707,A,C,'ABAIXO DA M?DIA'
1,3,-0.729441,A,B,'ABAIXO DA M?DIA'
1,3,-1.037.037,A,D,'ABAIXO DA M?DIA'
1,3,-0.651656,A,D,'ABAIXO DA M?DIA'
1,3,-1.923.726,A,D,'ABAIXO DA M?DIA'
1,3,-1.682.612,A,D,'ABAIXO DA M?DIA'
1,3,-1.845.781,A,B,'ABAIXO DA M?DIA'
1,3,-217.651,A,D,'ABAIXO DA M?DIA'
1,3,-1.916.486,A,C,'ABAIXO DA M?DIA'
1,3,-0.450318,A,D,'ABAIXO DA M?DIA'
1,3,-224.903,A,A,'ABAIXO DA M?DIA'
1,3,-1.153.617,A,B,'ABAIXO DA M?DIA'
1,3,-1.414.833,A,B,'ABAIXO DA M?DIA'
1,3,0.050284,A,D,'ABAIXO DA M?DIA'
1,3,-1.281.405,A,D,'ABAIXO DA M?DIA'
1,3,-2.441.794,A,B,'ABAIXO DA M?DIA'
1,3,-2.608.061,?,B,'ABAIXO DA M?DIA'
1,3,-238.465,A,B,'ABAIXO DA M?DIA'
1,3,-2.398.521,A,C,'ABAIXO DA M?DIA'
1,3,-2.061.566,B,D,'ABAIXO DA M?DIA'
1,3,-1.897.593,A,D,'ABAIXO DA M?DIA'
1,3,-1.432.693,A,A,'ABAIXO DA M?DIA'
1,3,-1.032.266,A,C,'ABAIXO DA M?DIA'
1,3,-1.270.099,A,C,'ABAIXO DA M?DIA'
1,3,-2.377.606,A,C,'ABAIXO DA M?DIA'
1,3,-2.043.965,A,B,'ABAIXO DA M?DIA'
1,3,-1.814.131,A,C,'ABAIXO DA M?DIA'
1,3,-1.106.226,A,C,'ABAIXO DA M?DIA'
1,3,-1.112.991,A,B,'ABAIXO DA M?DIA'
1,3,-1.305.162,A,C,'ABAIXO DA M?DIA'
1,3,-0.494603,A,D,'ABAIXO DA M?DIA'
1,3,-151.225,A,C,'ABAIXO DA M?DIA'
1,3,-2.532.401,A,D,'ABAIXO DA M?DIA'
1,3,-1.579.224,A,C,'ABAIXO DA M?DIA'
1,3,-1.903.894,A,C,'ABAIXO DA M?DIA'
1,3,-2.365.712,A,C,'ABAIXO DA M?DIA'
1,3,-1.616.038,A,A,'ABAIXO DA M?DIA'
1,3,-0.675118,A,B,'ABAIXO DA M?DIA'
1,3,-0.70054,A,B,'ABAIXO DA M?DIA'
1,3,-1.473.819,A,A,'ABAIXO DA M?DIA'
1,3,-21.581,B,B,'ABAIXO DA M?DIA'
1,3,-1.272.556,A,B,'ABAIXO DA M?DIA'
1,3,-148.336,A,D,'ABAIXO DA M?DIA'
1,3,-0.85803,A,B,'ABAIXO DA M?DIA'
1,3,0.309749,A,C,'ABAIXO DA M?DIA'
1,3,0.254658,A,B,'ABAIXO DA M?DIA'
1,3,-1.011.353,A,C,'ABAIXO DA M?DIA'
1,3,-130.758,A,A,'ABAIXO DA M?DIA'
1,3,-1.776.101,A,B,'ABAIXO DA M?DIA'
1,3,-1.925.672,A,C,'ABAIXO DA M?DIA'
1,3,-1.442.421,A,C,'ABAIXO DA M?DIA'
1,3,-1.475.106,A,A,'ABAIXO DA M?DIA'
1,3,-0.571261,A,D,'ABAIXO DA M?DIA'
1,3,-0.308445,A,D,'ABAIXO DA M?DIA'
1,3,-1.881.843,A,B,'ABAIXO DA M?DIA'
1,3,-0.993241,A,A,'ABAIXO DA M?DIA'
1,3,-1.046.015,A,C,'ABAIXO DA M?DIA'
1,3,-0.922116,A,A,'ABAIXO DA M?DIA'
1,3,-0.980583,A,B,'ABAIXO DA M?DIA'
1,3,-0.298216,A,C,'ABAIXO DA M?DIA'
1,3,-1.069.299,A,B,'ABAIXO DA M?DIA'
1,3,-0.876145,A,B,'ABAIXO DA M?DIA'
1,3,-0.604002,A,C,'ABAIXO DA M?DIA'
1,3,-1.216.631,A,B,'ABAIXO DA M?DIA'
1,3,0.710214,A,B,'ABAIXO DA M?DIA'
1,3,-1.165.768,A,C,'ABAIXO DA M?DIA'
1,3,-1.305.726,A,C,'ABAIXO DA M?DIA'
1,3,-0.766068,A,?,'ABAIXO DA M?DIA'
1,3,-1.063.238,A,A,'ABAIXO DA M?DIA'
1,3,-1.041.364,A,C,'ABAIXO DA M?DIA'
1,3,-1.969.383,A,A,'ABAIXO DA M?DIA'
1,3,-0.212479,A,A,'ABAIXO DA M?DIA'
1,3,-0.290364,A,B,'ABAIXO DA M?DIA'
1,3,-2.204.488,A,?,'ABAIXO DA M?DIA'
1,3,-0.309285,A,D,'ABAIXO DA M?DIA'
1,3,-1.547.829,?,D,'ABAIXO DA M?DIA'
1,3,-0.529293,A,C,'ABAIXO DA M?DIA'
1,3,-1.239.217,A,A,'ABAIXO DA M?DIA'
1,3,-1.403.665,A,C,'ABAIXO DA M?DIA'
1,3,-0.933905,A,C,'ABAIXO DA M?DIA'
1,3,-1.664.628,A,D,'ABAIXO DA M?DIA'
1,3,-1.064.287,A,B,'ABAIXO DA M?DIA'
1,3,-0.427334,A,C,'ABAIXO DA M?DIA'
1,3,-227.819,A,D,'ABAIXO DA M?DIA'
