ID_ESCOLA,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_ALUNO,TX_RESP_BLOCO_2_MT,ESTRATO_ANEB,PESO_ALUNO_LP,'RESULTADO IDEB',CONDICAO
27044297,1,604396,2,17848078,CBDCBB*CAC*AA,270915231,1.260.869.565.200.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604396,2,17848079,CCCBCDDCCBAAA,270915231,1.260.869.565.200.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604396,2,17848080,BCCAABADBDDBC,270915231,1.260.869.565.200.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604396,2,17848081,BDCDADBAABCCC,270915231,1.260.869.565.200.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604396,2,17848082,DAABBAADDBBBB,270915231,1.260.869.565.200.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604396,2,17848083,CDCAACBABBBBD,270915231,1.260.869.565.200.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604396,2,17848084,BABBADCCCCDAC,270915231,1.260.869.565.200.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604396,2,17848085,ACCBDAAADBABC,270915231,1.260.869.565.200.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604396,2,17848086,ABCDACAABACDA,270915231,1.260.869.565.200.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604396,2,17848087,CABBDABCDACAB,270915231,1.260.869.565.200.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604396,2,17848088,ADCADBADDDABA,270915231,1.260.869.565.200.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604396,2,17848089,CABAAACADBAAA,270915231,1.260.869.565.200.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604396,2,17848090,DCBBBBCAABBCB,270915231,1.260.869.565.200.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604396,2,17848091,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604396,2,17848092,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604396,2,17848093,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604396,2,17848094,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848095,BBBDCCCDCBACD,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848096,DBBCCBBDBACCC,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848097,CCBADBCDBADAC,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848098,BDCBBCAAABACA,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848099,BDCABCA*BCDDC,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848100,CCBAACAACCCBB,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848101,CCADDCCDACDCC,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848102,CADACCDCBBDBC,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848103,CAAACBCDBBBDC,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848104,ACBCBCBCDCBAB,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848105,AADCDBABCBCCB,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848106,ABDCACAACBACB,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848107,ADADABDDCBCBB,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848108,BAADBDAADDBCB,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848109,DBCABBABCADCC,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848110,ACABCDCDBCDBC,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848111,BAADDBABAAABC,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848112,ACBDCAAAACADB,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848113,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848114,DAABDADACDDCC,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848115,DDDDADDADDCBD,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848116,BCCDBADAACCBB,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848117,CCACABDAACDBD,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848118,DADBBDDAAADAA,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848119,BDBAACAAACBBB,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848120,AAABBBDDDCABB,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848121,CADCBDBCCBABC,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848122,AACDCCBAAADDA,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848123,CBCBDACCDAACB,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848124,CBBDBCCACCDBA,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848125,BCBCBAACBADDB,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848126,BCD*BBCDDDAAC,270915231,1.032.258.064.500.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848127,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604397,2,17848128,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848129,BCCAACAAADDCC,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848130,ACBABABCCBBDA,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848131,CACBDCADABBDD,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848132,DBAABCACCDAAC,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848133,CAAADADCDACAA,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848134,BDCAACBDADDAC,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848135,CACDCABAAABBB,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848136,ADBCDCACCCAAC,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848137,AADCBBAADCBBA,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848138,BAACDBAACCBCD,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848139,CDAADDCCBCDCC,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848140,CABCBCAABABBB,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848141,ADDDDDDDBCDAC,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848142,ACDCBBAABDCDD,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848143,BDCDBCAAABDAD,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848144,BBACCCACCCBDA,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848145,ACDBBCBCDDBAC,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848146,BBBBDABCBDADA,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848147,BBBCAAAACBBCB,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848148,BDBDABBDACAAD,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848149,DABCDACDCBBCC,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848150,DBDDBCCBCAACC,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848151,CBBDABBDCDACA,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848152,BACCCBACCABBA,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848153,AAACACBDDDABB,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848154,CBAABDBBADBAC,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848155,CDCDDCADDDDDD,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848156,ABCABCBAADDCD,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848157,DBAABCACCDAAC,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848158,CDCDCAACCACDB,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848159,CDAAABDDCCDCC,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848160,ACADDCCCAABDC,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848161,ABBCDBACBBBAC,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848162,BDABDCCDCDACB,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848163,DBADABBD.CABB,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848164,DCAADDCCBCDDC,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848165,ADAADDCCBCDCC,270915231,0.972972973000000,4.5,'ABAIXO DA MEDIA'
27044297,1,604398,2,17848166,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848167,BCADCBBDCADCB,270915231,1.562.500.000.000.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848168,BDACDCCCBDCDC,270915231,1.562.500.000.000.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848169,DBCDBADBDADDC,270915231,1.562.500.000.000.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848170,ABDADABADCCCB,270915231,1.562.500.000.000.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848171,DADCDDAAAAADA,270915231,1.562.500.000.000.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848172,CDABBCADCDCDB,270915231,1.562.500.000.000.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848173,BBCDBCAABCDAA,270915231,1.562.500.000.000.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848174,ACDDDCBCDCBDC,270915231,1.562.500.000.000.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848175,BACBBDBBBCBBC,270915231,1.562.500.000.000.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848176,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848177,BBADDAABDCBAA,270915231,1.562.500.000.000.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848178,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848179,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848180,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848181,DDCDDDCBADBCD,270915231,1.562.500.000.000.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848182,AACDACCDCAADC,270915231,1.562.500.000.000.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848183,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848184,ADAADAADACCAA,270915231,1.562.500.000.000.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848185,DCDBCDBDBCCDC,270915231,1.562.500.000.000.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848186,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848187,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848188,ADACDABDAACCC,270915231,1.562.500.000.000.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848189,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848190,CBADBCBDDBCDC,270915231,1.562.500.000.000.000,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848191,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848192,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044297,1,604399,2,17848193,.............,270915231,?,4.5,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848347,.............,270915231,?,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848348,BDDBADCDBCDDC,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848349,BAACAABAADDDC,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848350,CDCACABCDBBAA,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848351,AADBBCAABCDDB,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848352,BAADCBBDCABCA,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848353,DDADBBACCCCBC,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848354,AAACCAABDBACB,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848355,ACADABBDCBDAB,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848356,CBDCCBBBACCCC,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848357,.............,270915231,?,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848358,ADABBBCDBCDAC,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848359,CABDBAAACCCCC,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848360,CDBBADACACCBA,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848361,CDADBBCCCDDAC,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848362,.............,270915231,?,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848363,ABABBBCDDCADD,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848364,CABDBCAAADAAB,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848365,AABBBBCDDBDCA,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848366,CAADCCACDBCAB,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848367,CCCDACACCDCBC,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848368,CABADBCDBAADC,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848369,ABCDBACACBADA,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848370,BADACBACCCDDC,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848371,CACBADACACCBD,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848372,ACCDDBCDACBBB,270915231,1.130.434.782.600.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848373,.............,270915231,?,4.8,'ABAIXO DA MEDIA'
27044319,1,604405,2,17848374,.............,270915231,?,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848375,DBDCDAACCC*CD,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848376,ACBCAABCCACCC,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848377,CCADDCCDBDADD,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848378,CBDADCBCDCDCB,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848379,CADACADCDDCDA,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848380,BDCADBCABBADA,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848381,.............,270915231,?,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848382,DBDCACBBAADAC,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848383,BCBCDBACBBAAC,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848384,CADBDBAACADCA,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848385,BBCDDABADABDA,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848386,BDBACBADBDDAC,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848387,DDCBBCABBDCCB,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848388,CDBBCADAADADC,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848389,DAADCBBDCBCAB,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848390,DDCCACDABAADA,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848391,BCBBCDCDBBBBC,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848392,BAABDBBBCDABA,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848393,BAACACBACDBCC,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848394,BADDBABDCCAAD,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848395,CBBCDBBDBCCCB,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848396,ACBDABCCCDBDC,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848397,BDCCADAAADACA,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848398,CACDBCBCADAAB,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848399,CCABACBCCBADC,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848400,CCBBDABDDCCBC,270915231,1.040.000.000.000.000,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848401,.............,270915231,?,4.8,'ABAIXO DA MEDIA'
27044319,1,604406,2,17848402,.............,270915231,?,4.8,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848463,ADCBBBADADBAD,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848464,CACDDACBBDABB,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848465,CCABBBCDDCABC,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848466,CBBBCAAADDABA,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848467,BDBDDAABDBDDA,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848468,CDCDBAABABCDB,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848469,CCCBBBABADCAC,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848470,CCADACCDDDAAC,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848471,.............,270915231,?,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848472,CDBADACDABDCA,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848473,BADCBDAACCCBB,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848474,CAABDDAACDDCA,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848475,BADCBDACBCACD,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848476,CCACBDACADCAC,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848477,BDCDBCADACACD,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848478,.............,270915231,?,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848479,AACADABDDCDBC,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848480,DDCBACAAAACDD,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848481,CDADACCCDDBDA,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848482,BDADACDCCACCB,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848483,.............,270915231,?,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848484,CDCBBDAAABABA,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848485,ABBBBBCDCCABC,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848486,CCDBDACDDACCC,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848487,.............,270915231,?,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848488,.............,270915231,?,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848489,ABDDAABCACADD,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848490,ADBAAAACADADD,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848491,AABAADBACCADC,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848492,CACCDADDDAABA,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848493,CDBADACDABDCB,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848494,CABADDAACDDDB,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
