ID_ESCOLA,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_ALUNO,TX_RESP_BLOCO_2_MT,ESTRATO_ANEB,PESO_ALUNO_LP,'RESULTADO IDEB',CONDICAO
27044327,1,604409,2,17848495,AABCBABCDAABD,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848496,BDBBDBABACDDB,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848497,ABDBAABCAABBC,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848498,DABBCBDCDACDA,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848499,.............,270915231,?,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848500,ACCCABCBB.BAB,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848501,CAAADDAACDDDB,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848502,ABBADBCDDDDCD,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848503,.............,270915231,?,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848504,BCDCBDBCDCDAB,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848505,DBACABCABCADB,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848506,CBBBCACADBCBD,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848507,CBBCCBBCCAAAD,270915231,1.184.210.526.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848508,.............,270915231,?,4.4,'ABAIXO DA MEDIA'
27044327,1,604409,2,17848509,.............,270915231,?,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848573,DBACCBACCCCCB,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848574,ACCBBCBADBCAC,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848575,.............,270915231,?,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848576,ADADCBCDBBADB,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848577,DCBCBDBBDCCCC,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848578,ADABCBCDBDBBC,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848579,CACCCDBABCDAA,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848580,ABCCCDCACCDAA,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848581,CCCABABADCCDC,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848582,AAADACBACACCA,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848583,CABBABBDDBABA,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848584,BACCBDAAADCCC,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848585,AABBDABAADAAD,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848586,.............,270915231,?,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848587,ADADCBDDBACBC,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848588,ABDCCBACDCCAC,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848589,AAACDBBAADCDC,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848590,BBBADAAABBCAB,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848591,ABAADCBBBBAAA,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848592,BABCAACADDCDC,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848593,CDCACADADCCDA,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848594,AADCDAAACDBDA,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848595,ACCCDAACDAAAB,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848596,AACDBCBDDAABD,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848597,ACCBBDAAADDCA,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848598,CAAD*BCDBAACD,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848599,DBADADAABCCAD,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848600,DBCCBBCCBACAC,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848601,AACDABAAACCBD,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848602,AAACACABCCABB,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848603,BAACDBCCDDBDD,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848604,CACACADACCBDD,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848605,ADCCDDDADADDD,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848606,BDCDAADDBDCCD,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848607,CACBBADACCBCD,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848608,CCCDCABBDDACA,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848609,.............,270915231,?,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848610,DBADCCAADCCBA,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848611,BDDCBAACDABCD,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848612,ABCBBAAABBCCD,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848613,CCDBDCCDBADBD,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848614,ADBACDCDDBBBC,270915231,1.051.282.051.300.000,4.4,'ABAIXO DA MEDIA'
27044327,1,604412,2,17848615,.............,270915231,?,4.4,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848650,CCDDDBCDBBDBC,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848651,DDACCACBCBCAA,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848652,ABDCBCBADBBAB,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848653,BCDBCBCDBDCBC,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848654,CCADAAACCACBC,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848655,.............,270915232,?,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848656,CCDCCBACCBCBB,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848657,DCBCBAACAADDC,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848658,ADCBACAAADACB,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848659,ACADCCBDDBAAD,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848660,CCCBBCACDDAAC,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848661,BCABACABBBDAA,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848662,CBADABACDACBC,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848663,BDAABCDDACBBC,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848664,DBCBCADCAACDD,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848665,CCDCBAACDBBDD,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848666,DCDBACAADCBAA,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848667,BCAABDDDCDBBC,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848668,CBCADADCADCBD,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848669,DBACDBACCCCDD,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848670,ABDCDAAADCBDD,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848671,ADDBBAAADCBDC,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848672,CCBDAADDDCDBA,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848673,BDAABCDDBCBBB,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848674,CCBBCABCDCBCB,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848675,CAABAABCDDCBC,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848676,CACBDBCDBBDCC,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848677,ADCABDABCACDD,270915232,1.037.037.037.000.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848678,.............,270915232,?,4.8,'ABAIXO DA MEDIA'
27044360,2,604414,2,17848679,.............,270915232,?,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848680,DACCCCBBACCDB,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848681,CBCACCCDBDABC,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848682,AACBAAADCAADC,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848683,.............,270915232,?,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848684,CDBDDCAAADABA,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848685,CCADAADBADCBB,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848686,CCDDDACCBDDCD,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848687,DBBABBDADBAAB,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848688,BBADCCBACCCBA,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848689,DCA*BBCDBDBBC,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848690,.............,270915232,?,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848691,ABBCCBACCACDD,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848692,CBCAADADDBDCD,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848693,BADBCAAAABCBB,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848694,ABBABBDBBBACB,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848695,CAADBCAAADAAA,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848696,.............,270915232,?,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848697,ACCBCBCDBDDDC,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848698,.............,270915232,?,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848699,ADBBBBAAADCBA,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848700,CDCABBCCBDADC,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848701,AACABAABADCCC,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848702,BAACDABACACBC,270915232,1.263.157.894.700.000,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848703,.............,270915232,?,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848704,.............,270915232,?,4.8,'ABAIXO DA MEDIA'
27044360,2,604415,3,17848705,.............,270915232,?,4.8,'ABAIXO DA MEDIA'
27044459,2,604416,2,17848706,CBBCBAACAAADC,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848707,BBABBAAABADAD,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848708,CCBDABCAABDDC,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848709,BDBACCACCCAAC,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848710,CBACBBCCBBCBC,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848711,BDCBBDAABCCCC,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848712,.............,270915232,?,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848713,CBCCDBACDDDDB,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848714,CCBCDAADDCBAB,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848715,DBBCADAAACDBA,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848716,ABADACBDDDBCC,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848717,ACDBBCCCDBCCD,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848718,.............,270915232,?,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848719,ADBBBBCCBACBC,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848720,.............,270915232,?,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848721,CCDDBADBDAAAB,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848722,.............,270915232,?,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848723,BABCDCAACAADD,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848724,BCCDBCBCABADB,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848725,DABDBCCAACDBA,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848726,CCADACBDCBDDC,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848727,DBBDCBDBDABBC,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848728,BDCCBBBAABDAB,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848729,BCACAAACCACDD,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848730,CCDABCADDDBAB,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848731,DCDBACAABCBDB,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848732,AABBABCDBCCDA,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848733,CABDABBCDDACD,270915232,1.166.666.666.700.000,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848734,.............,270915232,?,5.1,'ACIMA DA MEDIA'
27044459,2,604416,2,17848735,.............,270915232,?,5.1,'ACIMA DA MEDIA'
27044475,1,604418,2,17848759,.............,270915231,?,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848760,BDCBBCAAABCBA,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848761,BDACDDAACBBBC,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848762,DADBACBBDCAAA,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848763,CDBDAADBBDBBB,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848764,BBBACBDDAAADC,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848765,BCBBADAABABDC,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848766,CABCCDDCBBCBD,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848767,ABBCDCDDBCABA,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848768,.............,270915231,?,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848769,CCBDCBCCABAAA,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848770,.............,270915231,?,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848771,.............,270915231,?,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848772,CABDBABBADACA,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848773,BDACBAABACDCA,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848774,CDBDDAAADACCA,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848775,CCBBDBADBBABD,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848776,ABCBDBABBACBB,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848777,CBDBAACDDBDCD,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848778,AABBABBACBACA,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848779,DADCDBBABAAAB,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848780,CBACDBBACBCBA,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848781,.............,270915231,?,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848782,CDCBCAABBBDAD,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848783,ACDCCADCDBBAC,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848784,ACBDACDADABCA,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848785,CDDCAADCBABCD,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848786,ADBCBCACACDAD,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848787,.............,270915231,?,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848788,BBDBCBDDBDBDC,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848789,ADADBBDBDAAAD,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27044475,1,604418,2,17848790,DCAADDBDBDDCC,270915231,1.153.846.153.800.000,3.8,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853488,BACCABAACDCBB,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853489,CABBAADDCBAAC,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853490,CDBCDDBAACCCB,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853491,CAACABAACAADC,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853492,ACCAADBBAAABC,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853493,CBDDBCAABACBC,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853494,.............,270915231,?,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853495,ACDBAADDCAAAC,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853496,.............,270915231,?,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853497,DCDBACDDACABD,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853498,CDCCBBAAACDCC,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853499,ACADBAACAACCA,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853500,DDADADAAAACDB,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853501,CADCDABACBDDC,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853502,.............,270915231,?,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853503,BABDDBCCBABBA,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853504,ABBADACBCAAAA,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853505,.............,270915231,?,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853506,C*BADBCAACCBA,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853507,BDADCBDDBADCC,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853508,ABCCDDACCBCAC,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853509,CAADCCACABDAB,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853510,CDCDDCCDBADBB,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853511,ABCBDCACBDBBB,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853512,BBBADBBCBDCDC,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853513,CDCDCABCACCAC,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853514,CCCAAAAAACCCA,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
27049272,1,604577,2,17853515,CCCADAACDDBDA,270915231,1.125.000.000.000.000,4.7,'ABAIXO DA MEDIA'
