ID_PROVA_BRASIL,ID_UF,ID_MUNICIPIO,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_SERIE,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,TX_RESP_Q058,TX_RESP_Q059,TX_RESP_Q060,TX_RESP_Q061,TX_RESP_Q062,TX_RESP_Q063,TX_RESP_Q064,TX_RESP_Q065,TX_RESP_Q066,TX_RESP_Q067,TX_RESP_Q068,TX_RESP_Q069,TX_RESP_Q070,TX_RESP_Q071,TX_RESP_Q072,TX_RESP_Q073,TX_RESP_Q074,TX_RESP_Q075,TX_RESP_Q076,TX_RESP_Q077,TX_RESP_Q078,TX_RESP_Q079,TX_RESP_Q080,TX_RESP_Q081,TX_RESP_Q082,TX_RESP_Q083,TX_RESP_Q084,TX_RESP_Q085,TX_RESP_Q086,TX_RESP_Q087,TX_RESP_Q088,TX_RESP_Q089,TX_RESP_Q090,TX_RESP_Q091,TX_RESP_Q092,TX_RESP_Q093,TX_RESP_Q094,TX_RESP_Q095,TX_RESP_Q096,TX_RESP_Q097,TX_RESP_Q098,TX_RESP_Q099,TX_RESP_Q100,TX_RESP_Q101,TX_RESP_Q102,TX_RESP_Q103,TX_RESP_Q104,TX_RESP_Q105,TX_RESP_Q106,TX_RESP_Q107,TX_RESP_Q108,TX_RESP_Q109,TX_RESP_Q110,TX_RESP_Q111,TX_RESP_Q112,TX_RESP_Q113,TX_RESP_Q114,TX_RESP_Q115,TX_RESP_Q116,TX_RESP_Q117,TX_RESP_Q118,TX_RESP_Q119,TX_RESP_Q120,TX_RESP_Q121,TX_RESP_Q122,TX_RESP_Q123,TX_RESP_Q124,TX_RESP_Q125
2015,27,2704302,27230120,3,1,605243,5,1,B,E,A,D,E,C,B,C,E,G,A,H,D,C,B,D,C,C,A,D,C,C,E,D,A,A,B,C,A,C,C,D,B,C,C,C,C,B,B,B,B,C,C,D,D,B,C,C,B,C,F,E,B,B,C,C,D,B,C,C,C,C,C,C,C,D,D,C,C,B,B,A,A,A,A,A,A,A,A,A,A,B,B,A,B,B,B,B,B,B,B,B,C,C,B,B,B,C,D,B,A,B,B,E,C,C,E,F,F,C,F,F,E,F,E,E,,E,D,F,F,C,F,E,F
2015,27,2704302,27230120,3,1,605241,5,1,B,C,A,H,C,B,B,C,F,H,B,K,D,D,D,A,C,A,C,C,B,A,A,A,A,C,C,C,C,C,D,D,A,A,A,A,A,C,B,C,B,C,B,D,D,C,D,D,A,A,F,B,C,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,B,B,B,B,B,B,A,A,A,A,A,B,B,B,A,B,B,B,B,B,B,B,B,D,D,D,B,A,B,E,A,C,A,A,E,C,C,E,E,F,F,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F
2015,27,2704302,27230120,3,1,605242,5,1,B,C,A,H,C,B,B,C,F,H,B,K,D,D,D,A,C,A,C,C,B,A,A,A,A,C,C,C,C,C,D,D,A,A,A,A,A,C,B,C,B,C,B,D,D,C,D,D,A,A,F,B,C,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,B,B,B,B,B,B,A,A,A,A,A,B,B,B,A,B,B,B,B,B,B,B,B,D,D,D,B,A,B,E,A,C,A,A,E,C,C,E,E,F,F,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F
2015,27,2704302,27230120,3,1,605241,5,1,B,C,A,H,D,B,B,C,F,H,B,K,F,D,D,A,C,A,C,C,B,A,A,A,A,B,B,C,C,C,D,D,A,A,A,A,A,C,B,C,B,C,B,C,D,C,D,D,A,A,F,C,C,E,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,B,B,B,B,B,B,A,A,A,A,A,B,B,B,A,B,B,B,B,B,B,B,B,D,D,D,B,A,B,E,A,C,A,A,E,C,C,E,E,E,E,E,F,F,E,E,E,E,D,E,F,F,F,E,F,F
2015,27,2704302,27230120,3,1,605242,5,1,B,C,A,H,C,B,B,C,F,H,B,K,D,D,D,A,C,A,C,C,B,A,A,A,A,C,C,C,C,C,D,D,A,A,A,A,A,C,B,C,B,C,B,D,D,C,D,D,A,A,F,B,C,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,B,B,B,B,B,B,A,A,A,A,A,B,B,B,A,B,B,B,B,B,B,B,B,D,D,D,B,A,B,E,A,C,A,A,E,C,C,E,E,F,F,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F
2015,27,2704302,27230104,3,1,605237,5,1,B,F,A,D,D,C,B,C,E,I,C,I,G,D,D,A,C,A,C,C,B,C,A,A,A,A,A,A,A,A,B,C,B,C,B,B,C,C,C,C,B,A,A,C,C,A,C,C,B,D,G,A,B,A,A,C,C,B,C,C,C,C,D,B,D,D,D,C,C,A,B,B,B,A,B,A,A,A,B,A,A,A,B,A,B,B,B,B,B,B,B,B,C,D,D,B,A,B,E,A,D,A,B,F,C,E,F,F,E,D,E,F,F,E,E,F,F,F,C,F,F,F,E,E,F
2015,27,2704302,27230104,3,1,605237,5,1,B,F,A,D,D,C,B,C,E,I,C,I,G,D,D,A,C,A,C,C,B,C,A,A,A,A,A,A,A,A,B,C,B,C,B,B,C,C,C,C,B,A,A,C,C,A,C,C,B,D,G,A,B,A,A,C,C,B,C,C,C,C,D,B,D,D,D,C,C,A,B,B,B,A,B,A,A,A,B,A,A,A,B,A,B,B,B,B,B,B,B,B,C,D,D,B,A,B,E,A,D,A,B,F,C,E,F,F,E,D,E,F,F,E,E,F,F,F,C,F,F,F,E,E,F
2015,27,2704302,27036294,3,1,603867,5,1,B,D,E,D,D,C,B,C,B,J,C,J,G,G,A,A,B,A,B,C,D,D,D,A,A,C,C,C,B,B,D,D,B,B,C,C,B,B,C,B,B,B,B,C,C,B,C,D,C,B,H,D,B,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,B,B,B,B,B,B,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,D,D,C,C,A,A,E,A,D,A,A,D,C,C,F,F,E,D,E,F,F,E,E,F,F,F,F,D,D,D,D,D,D
2015,27,2704302,27036294,3,1,603866,5,1,B,D,D,D,D,C,B,C,A,J,C,J,G,G,A,A,B,A,B,C,D,D,D,C,A,C,B,C,B,B,D,D,B,B,C,C,B,B,C,B,B,B,B,B,B,B,D,D,C,B,H,D,B,E,D,D,D,C,C,C,C,C,C,C,C,C,C,C,D,B,B,B,B,B,B,A,A,A,B,A,A,A,A,A,B,B,B,B,B,B,B,B,D,D,C,C,A,A,E,A,D,A,A,D,C,C,F,F,D,C,E,F,E,D,D,E,E,E,E,E,F,E,E,E,E
2015,27,2704302,27216390,3,1,604667,9,1,A,F,F,G,D,C,B,A,A,F,C,F,F,C,D,A,C,A,,C,D,A,A,A,A,B,C,D,C,C,A,C,B,B,C,C,B,C,C,C,A,B,A,B,A,A,A,C,C,C,H,D,C,A,A,A,A,D,C,C,C,C,C,C,B,C,C,C,B,B,B,A,A,B,B,A,A,A,A,A,A,A,B,A,B,A,B,B,B,B,B,B,A,A,A,A,A,A,E,A,D,A,B,D,A,B,C,E,E,C,F,E,E,A,C,C,A,A,C,,,,,,
2015,27,2704302,27216390,3,1,604664,5,1,B,D,B,B,D,A,A,A,A,B,C,C,E,D,C,B,B,A,B,B,B,A,A,A,A,D,C,C,C,D,D,D,B,C,C,C,C,B,C,C,B,B,A,C,C,B,C,D,B,B,D,C,B,B,C,B,C,B,B,B,B,C,C,C,B,C,C,D,B,A,B,B,B,B,B,A,A,A,A,A,A,A,B,A,B,B,B,B,B,B,B,A,D,C,D,B,A,A,D,A,D,A,B,E,C,C,F,F,E,D,F,F,F,,,,,,,F,F,F,B,F,F
2015,27,2704302,27216390,3,1,604664,5,1,B,D,B,G,C,C,B,C,B,H,C,H,F,F,C,A,B,A,B,D,D,D,A,A,A,B,C,B,B,B,D,D,B,A,C,C,B,B,B,B,B,A,B,C,C,B,B,D,A,B,H,E,C,E,E,E,E,D,D,D,D,D,C,D,D,D,D,D,D,A,B,B,B,A,B,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,D,C,B,B,B,C,E,A,C,B,D,D,A,C,F,F,D,C,E,F,D,D,F,F,E,A,F,F,,,,,
2015,27,2704302,27216390,3,1,604665,5,1,B,F,C,D,A,C,C,C,E,H,C,,G,C,C,A,B,A,,C,E,E,E,A,C,C,C,C,C,D,D,D,B,C,C,C,B,C,C,C,B,B,B,C,D,C,C,C,A,A,F,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,A,B,B,B,A,A,A,A,A,A,A,B,A,A,A,B,B,B,B,B,B,B,B,D,C,C,B,A,A,E,A,D,A,A,F,C,C,F,F,F,C,E,F,F,,,,,,,F,F,F,E,F,F
2015,27,2704302,27216390,3,1,604667,9,1,A,E,F,H,E,C,B,B,D,E,C,E,G,D,D,A,C,A,C,C,D,C,D,A,A,B,B,B,B,B,B,D,B,C,C,C,B,C,C,B,A,B,B,C,C,C,C,D,C,C,F,C,B,C,B,C,C,B,B,B,B,B,B,B,B,C,C,B,B,A,B,A,B,B,B,A,A,A,A,A,A,A,B,A,B,B,B,B,B,B,B,B,,D,C,B,A,A,E,A,D,B,B,F,B,C,E,E,E,D,D,F,F,,,,,,,E,E,F,E,D,D
2015,27,2704302,27216390,3,1,604666,9,1,A,F,F,H,D,C,B,A,A,F,C,F,F,C,D,A,C,A,C,C,D,A,A,A,A,B,C,D,C,C,A,C,B,B,C,C,B,C,C,C,A,B,A,B,B,A,A,C,C,C,H,D,C,A,A,A,A,D,C,C,C,C,C,C,B,C,C,C,B,B,B,A,A,B,B,A,A,A,A,A,A,A,B,A,B,A,B,B,B,B,B,B,A,A,A,A,A,A,E,A,D,A,B,D,A,B,E,E,C,C,F,E,E,C,C,C,A,A,C,,,,,,
2015,27,2704302,27216390,3,1,604666,9,1,A,E,F,H,E,C,B,B,D,E,C,E,G,D,D,A,C,A,C,C,D,C,D,A,A,B,B,B,B,B,B,D,B,C,C,C,B,C,C,B,B,B,B,C,C,C,C,D,C,C,F,C,B,C,B,C,C,B,B,B,B,B,B,B,B,C,C,B,B,A,B,A,B,B,B,A,A,A,A,A,A,A,B,A,B,B,B,B,B,B,B,B,,D,C,B,A,A,E,A,D,B,B,F,B,C,E,E,E,D,D,F,F,,,,,,E,E,E,F,E,D,D
2015,27,2704302,27216390,3,1,604663,5,1,B,C,B,H,B,B,B,C,E,E,A,G,D,C,C,A,C,B,A,C,B,B,B,B,A,C,C,C,C,C,C,C,B,B,C,C,B,C,B,B,A,A,B,C,C,B,A,D,D,D,H,D,B,E,E,E,B,D,D,D,D,D,D,D,D,D,D,D,D,B,B,B,B,B,B,B,A,A,B,A,A,B,B,B,B,B,B,B,B,B,B,B,D,D,D,C,A,A,E,A,C,A,A,E,C,C,E,E,E,D,F,F,F,F,E,E,F,E,F,F,E,E,C,E,E
2015,27,2704302,27216390,3,1,604665,5,1,B,F,C,D,A,C,C,C,E,H,C,,G,C,C,A,B,A,,C,E,E,E,A,C,C,C,C,C,D,D,D,B,C,C,C,B,C,C,C,B,B,B,C,D,C,C,C,A,A,F,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,A,B,B,B,A,A,A,A,A,A,A,B,A,A,A,B,B,B,B,B,B,B,B,D,C,C,B,A,A,E,A,D,A,A,F,C,C,F,F,F,F,E,F,F,F,F,F,F,D,F,,,,,,
2015,27,2704302,27215873,3,1,604651,5,1,B,D,A,D,E,C,B,C,E,F,C,I,G,F,E,A,A,A,A,C,D,D,D,D,A,C,C,C,B,B,C,D,B,C,C,C,B,B,B,C,B,C,B,D,C,A,D,D,C,C,F,C,B,D,A,D,C,C,D,D,C,C,C,D,D,D,D,D,B,A,B,B,A,A,B,A,A,A,A,A,A,A,B,A,B,B,B,B,B,B,B,B,D,C,B,A,A,A,E,A,D,A,C,F,C,D,F,F,D,C,E,F,F,D,D,D,D,D,D,B,E,E,D,E,E
2015,27,2704302,27215873,3,1,604652,5,1,B,D,A,D,E,C,B,C,E,F,C,I,G,F,E,A,A,A,A,C,D,D,D,D,A,C,C,C,B,B,C,D,B,C,C,C,B,B,B,C,B,C,B,D,C,A,D,D,C,C,F,C,B,D,A,D,C,C,D,D,C,C,C,D,D,D,D,D,B,A,B,B,A,A,B,A,A,A,A,A,A,A,B,A,B,B,B,B,B,B,B,B,D,C,B,A,A,A,E,A,D,A,C,F,C,D,F,F,D,C,E,F,F,D,D,D,D,D,D,B,E,E,D,E,E
2015,27,2704302,27036375,3,1,603887,5,1,B,D,G,D,D,C,B,C,B,F,A,I,F,D,F,A,C,B,A,C,C,C,C,C,B,C,C,C,C,D,D,D,B,C,C,C,B,A,C,B,A,A,A,C,C,B,C,C,B,B,A,B,D,D,C,C,C,,,,,,,,,,,,,B,B,A,A,A,A,A,A,A,A,B,B,B,B,A,B,B,B,B,B,B,B,B,D,D,C,,A,A,D,B,C,B,A,F,C,B,F,F,,E,E,F,F,E,E,D,D,C,D,E,F,F,E,E,E
2015,27,2704302,27036375,3,1,603881,5,1,B,F,A,D,E,B,B,C,E,F,A,I,D,D,D,A,C,B,A,C,C,C,A,A,A,C,C,C,D,D,D,D,B,C,C,C,B,C,C,B,B,B,B,A,C,C,C,D,A,A,D,C,B,D,D,C,C,B,D,C,C,C,D,B,C,C,B,B,B,B,B,B,B,A,A,A,A,A,A,A,A,B,A,A,B,B,A,B,B,B,B,B,D,D,C,A,A,B,D,A,D,A,B,E,C,D,E,E,D,C,F,F,D,D,D,D,D,C,D,F,F,F,E,F,D
2015,27,2704302,27036375,3,1,603883,5,1,B,D,G,D,D,C,B,C,B,E,C,E,F,D,D,A,C,B,C,C,C,C,D,D,C,C,C,D,C,C,D,D,B,C,C,C,B,B,C,B,B,A,A,C,C,B,C,C,B,B,A,B,D,D,D,D,D,,,,,,,,,,,,,B,B,,A,A,A,A,A,A,A,B,B,B,B,A,B,B,B,B,B,B,B,B,D,D,D,D,A,C,D,B,D,A,F,F,C,C,E,E,E,D,D,E,E,,,,,,,,,,,,
2015,27,2704302,27036375,3,1,603885,5,1,B,D,B,H,C,C,B,C,E,H,A,H,F,B,F,A,C,B,A,B,E,C,E,E,B,D,D,D,C,C,D,D,B,A,A,A,C,B,C,C,B,A,A,C,C,C,C,D,A,A,A,C,B,D,D,C,A,A,A,A,B,B,D,A,A,A,D,A,A,B,B,B,A,A,A,A,A,A,B,A,B,B,B,A,B,B,B,B,B,B,B,B,D,D,D,B,B,A,D,A,C,A,A,F,C,D,E,E,E,D,F,F,F,F,F,F,F,C,E,E,F,F,E,F,F
2015,27,2704302,27036375,3,1,603885,5,1,B,D,B,H,C,C,B,C,E,H,A,H,F,B,F,A,C,B,A,B,E,C,E,E,B,D,D,D,C,C,D,D,B,C,C,C,C,B,C,C,B,A,A,C,C,C,C,D,A,A,A,C,B,D,D,C,A,A,A,A,B,B,D,A,A,D,D,A,A,B,B,B,A,A,A,A,A,A,B,A,B,B,B,A,B,B,B,B,B,B,B,B,D,D,D,B,B,A,D,A,C,A,A,F,C,D,E,E,E,D,F,F,F,F,F,F,F,C,E,E,F,F,E,F,F
2015,27,2704302,27038084,3,1,604019,5,1,B,C,B,D,C,C,B,A,A,E,C,E,G,D,B,A,C,A,C,C,D,C,A,A,B,C,B,B,B,C,D,D,B,C,B,C,B,C,B,C,A,B,B,D,D,B,C,D,C,D,F,B,C,B,C,E,C,C,C,C,B,D,C,B,B,D,C,C,C,A,B,B,A,B,B,A,A,A,B,A,A,B,A,A,B,B,B,B,B,B,B,B,D,D,C,B,B,A,C,A,D,B,D,E,C,D,F,F,D,D,E,F,F,E,F,E,E,D,E,F,F,F,E,F,D
2015,27,2704302,27038084,3,1,604018,5,1,B,F,B,D,E,C,B,A,A,H,C,I,F,E,C,A,B,A,B,C,C,C,C,D,A,D,C,A,C,D,C,D,B,B,B,B,C,B,B,A,A,B,B,C,C,B,D,D,B,B,B,B,B,B,B,C,A,B,B,C,A,B,B,A,A,C,B,B,B,A,A,A,A,A,A,A,A,A,B,B,A,B,B,A,B,B,B,B,B,B,B,B,D,D,C,B,B,A,C,A,D,A,C,E,C,D,F,F,D,B,A,F,E,C,E,B,D,A,E,D,F,E,D,C,D
2015,27,2704302,27036197,3,1,603845,5,1,B,F,B,H,E,C,B,C,E,F,A,,G,B,B,A,D,B,C,,B,B,,,A,,,A,,A,A,D,B,C,C,C,,,C,C,B,C,C,D,D,C,,D,,,H,B,E,D,D,D,B,B,C,B,C,B,C,B,C,D,C,C,C,A,B,B,B,B,B,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,D,D,D,C,,,C,A,C,A,B,D,C,D,E,E,E,E,F,F,F,E,E,F,F,D,F,F,F,F,F,F,E
2015,27,2704302,27036197,3,1,603846,5,1,B,E,A,D,A,C,D,A,A,C,C,C,G,B,G,A,C,A,C,C,C,C,C,A,A,C,A,C,B,C,D,D,A,C,B,B,C,C,C,C,B,A,B,D,D,C,C,B,A,D,B,E,D,B,C,B,A,A,B,A,A,B,A,A,A,B,B,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,D,B,A,A,A,B,E,A,C,A,D,E,C,D,F,F,E,C,E,F,F,E,D,E,E,E,F,E,E,F,F,E,F
2015,27,2704302,27036197,3,1,603844,5,1,B,D,C,G,C,B,B,B,A,F,A,E,E,A,D,A,C,A,C,C,D,A,A,A,A,D,B,B,B,B,B,D,B,C,C,B,B,C,C,C,B,C,B,C,D,C,C,C,B,B,B,B,A,E,C,C,A,A,A,A,A,A,A,A,A,A,A,C,C,A,A,A,B,B,A,A,B,A,A,A,A,A,A,A,B,A,B,B,B,B,B,B,C,C,B,A,A,C,D,B,C,A,B,F,C,E,F,F,E,C,F,E,E,,,,,,,E,E,F,E,E,F
2015,27,2704302,27036197,3,1,603845,5,1,B,F,B,H,E,C,B,C,E,F,A,,G,B,B,A,D,B,C,,B,B,,,A,,,A,,A,A,D,B,C,C,C,,,C,C,B,C,C,D,D,C,,D,,,H,B,E,D,D,D,B,B,C,B,C,B,C,B,C,D,C,C,C,A,B,B,B,B,B,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,D,D,D,C,,,C,A,C,A,B,D,C,D,E,E,E,E,F,F,F,E,E,F,F,D,F,F,F,F,F,F,E
2015,27,2704302,27036197,3,1,603846,5,1,B,E,A,D,A,C,D,A,A,C,C,C,G,B,G,A,C,A,C,C,C,C,C,A,A,C,A,C,B,C,D,D,A,C,B,B,C,C,C,C,B,A,B,D,D,C,C,B,A,D,B,E,D,B,C,B,A,A,B,A,A,B,A,A,A,B,B,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,D,B,A,A,A,B,E,A,C,A,D,E,C,D,F,F,E,C,E,F,F,E,D,E,E,E,F,E,E,F,F,E,F
2015,27,2704302,27036197,3,1,603844,5,1,B,D,C,G,C,B,B,A,A,F,A,G,E,A,D,A,C,A,C,C,D,A,A,A,A,D,B,B,B,B,B,D,B,C,C,B,B,C,C,C,B,C,B,C,D,C,C,C,B,B,B,B,A,E,C,C,A,A,A,A,A,A,A,A,A,A,A,C,C,A,A,A,B,B,A,A,B,A,A,A,A,A,A,A,B,A,B,B,B,B,B,B,C,C,B,A,A,C,D,B,C,A,B,F,C,E,F,F,E,C,F,F,F,E,E,F,E,E,E,,,,,,
2015,27,2704302,27037681,3,1,604005,5,1,B,E,A,D,D,C,B,C,B,J,A,J,G,D,G,A,C,B,A,C,C,C,E,D,B,A,A,A,A,A,A,A,B,B,C,C,B,C,C,C,A,A,A,D,D,D,D,D,D,D,C,E,C,C,C,C,C,A,D,C,D,D,D,C,C,C,C,C,B,A,B,B,B,B,B,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,D,D,D,D,A,A,E,A,E,A,A,F,C,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
2015,27,2704302,27037681,3,1,604006,5,1,B,C,B,D,D,C,B,C,E,E,C,H,E,C,D,A,C,D,D,D,D,D,D,D,A,C,B,C,C,C,D,D,A,C,C,C,C,C,C,C,C,C,A,C,C,B,D,D,B,B,D,E,D,E,E,D,D,C,C,C,D,D,D,D,D,D,D,D,D,A,B,B,B,B,B,B,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,D,D,C,C,A,A,E,A,D,A,A,F,C,D,F,F,E,D,A,F,F,C,D,E,E,D,F,F,F,D,F,E,E
2015,27,2704302,27037681,3,1,604005,5,1,B,E,A,D,D,C,B,C,B,F,A,I,G,D,G,A,C,B,A,C,C,C,E,D,B,A,A,A,A,A,A,A,B,B,C,C,B,C,C,C,A,A,A,D,D,D,D,D,D,D,C,E,C,C,C,C,C,A,D,C,D,D,D,C,C,C,C,C,B,A,B,B,B,B,B,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,D,D,D,D,A,A,E,A,E,A,A,F,C,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
2015,27,2704302,27216446,3,1,604668,5,1,B,D,E,D,B,B,B,C,B,G,C,G,F,D,C,A,C,A,C,C,B,B,B,B,A,A,A,A,A,A,A,D,A,C,C,C,B,B,B,C,C,B,A,D,D,C,C,D,D,D,F,E,D,A,D,D,A,C,C,D,D,D,C,D,D,D,D,D,B,B,B,B,B,B,B,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,C,B,C,A,A,E,A,C,B,A,B,B,C,F,F,E,D,E,F,F,,,,,,,F,E,F,F,F,F
2015,27,2704302,27216446,3,1,604668,5,1,B,E,B,D,B,C,C,A,A,H,C,H,G,E,E,A,B,A,B,C,D,D,A,D,A,C,A,A,B,B,B,B,A,A,A,A,A,B,B,B,B,B,A,C,C,C,C,C,B,B,F,E,D,E,D,D,C,C,C,D,C,C,C,C,B,C,C,D,B,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,B,B,B,B,B,B,B,B,D,C,B,A,A,B,E,A,B,B,C,E,C,D,F,F,D,C,F,E,E,D,D,E,D,C,D,,,,,,
2015,27,2704302,27216446,3,1,604670,5,1,B,D,B,D,D,C,B,C,E,H,C,H,E,D,C,A,,A,B,C,C,C,A,A,B,C,C,C,C,C,C,C,B,B,C,C,C,B,C,C,B,B,B,C,C,C,C,D,C,C,F,E,D,E,E,D,D,C,D,D,D,D,D,D,D,D,D,D,D,B,B,B,B,B,B,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,C,C,B,A,A,B,D,A,B,B,B,E,A,B,F,F,E,D,D,F,F,E,E,F,F,E,F,F,,,,,
2015,27,2704302,27216446,3,1,604671,5,1,A,D,B,H,B,C,B,A,A,B,A,B,E,D,E,A,C,B,A,D,B,B,C,B,B,A,A,A,A,A,A,A,A,B,B,B,B,C,C,C,C,C,C,D,D,D,D,D,D,D,F,E,E,D,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,B,B,B,B,B,B,A,B,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,A,D,D,D,A,B,A,B,B,E,B,E,C,D,F,F,F,F,F,F,F,F,F,F,F,F,F,D,D,F,F,F,F
